     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 36.55        9.09        9.07      229.18    0.30E+05    0.46E+00      303.48        1.88
 36.56        9.09        9.07      229.17    0.30E+05    0.46E+00      303.48        1.88
 36.57        9.09        9.07      229.17    0.30E+05    0.46E+00      303.47        1.88
 36.58        9.09        9.08      229.16    0.30E+05    0.46E+00      303.47        1.88
 36.59        9.09        9.08      229.16    0.30E+05    0.46E+00      303.47        1.88
 36.60        9.09        9.08      229.15    0.30E+05    0.46E+00      303.46        1.88
 36.61        9.09        9.08      229.15    0.30E+05    0.46E+00      303.46        1.88
 36.62        9.09        9.08      229.14    0.30E+05    0.46E+00      303.46        1.88
 36.63        9.09        9.08      229.14    0.30E+05    0.46E+00      303.45        1.88
 36.64        9.09        9.08      229.13    0.30E+05    0.46E+00      303.45        1.88
 36.65        9.09        9.08      229.13    0.30E+05    0.46E+00      303.45        1.88
 36.66        9.09        9.08      229.12    0.30E+05    0.46E+00      303.44        1.88
 36.67        9.09        9.08      229.12    0.30E+05    0.46E+00      303.44        1.88
 36.68        9.10        9.08      229.11    0.30E+05    0.46E+00      303.44        1.88
 36.69        9.10        9.08      229.11    0.30E+05    0.46E+00      303.44        1.88
 36.70        9.10        9.08      229.10    0.30E+05    0.46E+00      303.43        1.87
 36.71        9.10        9.08      229.10    0.30E+05    0.46E+00      303.43        1.87
 36.72        9.10        9.09      229.09    0.30E+05    0.46E+00      303.43        1.87
 36.73        9.10        9.09      229.09    0.30E+05    0.46E+00      303.42        1.87
 36.74        9.10        9.09      229.09    0.30E+05    0.46E+00      303.42        1.87
 36.75        9.10        9.09      229.08    0.30E+05    0.46E+00      303.42        1.87
 36.76        9.10        9.09      229.08    0.30E+05    0.46E+00      303.41        1.87
 36.77        9.10        9.09      229.07    0.30E+05    0.46E+00      303.41        1.87
 36.78        9.10        9.09      229.07    0.30E+05    0.46E+00      303.41        1.87
 36.79        9.10        9.09      229.06    0.30E+05    0.46E+00      303.40        1.87
 36.80        9.10        9.09      229.06    0.30E+05    0.46E+00      303.40        1.87
 36.81        9.11        9.09      229.05    0.30E+05    0.46E+00      303.40        1.87
 36.82        9.11        9.09      229.05    0.30E+05    0.46E+00      303.39        1.87
 36.83        9.11        9.09      229.04    0.30E+05    0.46E+00      303.39        1.87
 36.84        9.11        9.09      229.04    0.30E+05    0.46E+00      303.39        1.87
 36.85        9.11        9.09      229.03    0.30E+05    0.46E+00      303.38        1.87
 36.86        9.11        9.10      229.03    0.30E+05    0.46E+00      303.38        1.87
 36.87        9.11        9.10      229.02    0.30E+05    0.46E+00      303.38        1.87
 36.88        9.11        9.10      229.02    0.30E+05    0.46E+00      303.38        1.87
 36.89        9.11        9.10      229.01    0.30E+05    0.46E+00      303.37        1.87
 36.90        9.11        9.10      229.01    0.30E+05    0.46E+00      303.37        1.87
 36.91        9.11        9.10      229.00    0.30E+05    0.46E+00      303.37        1.87
 36.92        9.11        9.10      229.00    0.30E+05    0.46E+00      303.36        1.87
 36.93        9.11        9.10      229.00    0.30E+05    0.46E+00      303.36        1.87
 36.94        9.11        9.10      228.99    0.30E+05    0.46E+00      303.36        1.87
 36.95        9.12        9.10      228.99    0.30E+05    0.46E+00      303.35        1.87
 36.96        9.12        9.10      228.98    0.30E+05    0.46E+00      303.35        1.86
 36.97        9.12        9.10      228.98    0.30E+05    0.46E+00      303.35        1.86
 36.98        9.12        9.10      228.97    0.30E+05    0.46E+00      303.34        1.86
 36.99        9.12        9.10      228.97    0.30E+05    0.46E+00      303.34        1.86
 37.00        9.12        9.11      228.96    0.30E+05    0.46E+00      303.34        1.86
 37.01        9.12        9.11      228.96    0.30E+05    0.46E+00      303.34        1.86
 37.02        9.12        9.11      228.95    0.30E+05    0.46E+00      303.33        1.86
 37.03        9.12        9.11      228.95    0.30E+05    0.46E+00      303.33        1.86
 37.04        9.12        9.11      228.95    0.30E+05    0.46E+00      303.33        1.86
 37.05        9.12        9.11      228.94    0.30E+05    0.46E+00      303.32        1.86
 37.06        9.12        9.11      228.94    0.30E+05    0.46E+00      303.32        1.86
 37.07        9.12        9.11      228.93    0.30E+05    0.46E+00      303.32        1.86
 37.08        9.12        9.11      228.93    0.30E+05    0.46E+00      303.31        1.86
 37.09        9.13        9.11      228.92    0.30E+05    0.46E+00      303.31        1.86
 37.10        9.13        9.11      228.92    0.30E+05    0.46E+00      303.31        1.86
 37.11        9.13        9.11      228.91    0.30E+05    0.46E+00      303.31        1.86
 37.12        9.13        9.11      228.91    0.30E+05    0.46E+00      303.30        1.86
 37.13        9.13        9.11      228.90    0.30E+05    0.46E+00      303.30        1.86
 37.14        9.13        9.12      228.90    0.30E+05    0.46E+00      303.30        1.86
 37.15        9.13        9.12      228.90    0.30E+05    0.46E+00      303.29        1.86
 37.16        9.13        9.12      228.89    0.30E+05    0.46E+00      303.29        1.86
 37.17        9.13        9.12      228.89    0.30E+05    0.46E+00      303.29        1.86
 37.18        9.13        9.12      228.88    0.30E+05    0.46E+00      303.28        1.86
 37.19        9.13        9.12      228.88    0.30E+05    0.46E+00      303.28        1.86
 37.20        9.13        9.12      228.87    0.30E+05    0.46E+00      303.28        1.86
 37.21        9.13        9.12      228.87    0.30E+05    0.46E+00      303.28        1.86
 37.22        9.13        9.12      228.86    0.30E+05    0.46E+00      303.27        1.85
 37.23        9.13        9.12      228.86    0.30E+05    0.46E+00      303.27        1.85
 37.24        9.14        9.12      228.86    0.30E+05    0.46E+00      303.27        1.85
 37.25        9.14        9.12      228.85    0.30E+05    0.46E+00      303.26        1.85
 37.26        9.14        9.12      228.85    0.30E+05    0.46E+00      303.26        1.85
 37.27        9.14        9.12      228.84    0.30E+05    0.46E+00      303.26        1.85
 37.28        9.14        9.12      228.84    0.30E+05    0.46E+00      303.26        1.85
 37.29        9.14        9.13      228.83    0.30E+05    0.46E+00      303.25        1.85
 37.30        9.14        9.13      228.83    0.30E+05    0.46E+00      303.25        1.85
 37.31        9.14        9.13      228.82    0.30E+05    0.46E+00      303.25        1.85
 37.32        9.14        9.13      228.82    0.30E+05    0.46E+00      303.24        1.85
 37.33        9.14        9.13      228.82    0.30E+05    0.46E+00      303.24        1.85
 37.34        9.14        9.13      228.81    0.30E+05    0.46E+00      303.24        1.85
 37.35        9.14        9.13      228.81    0.30E+05    0.46E+00      303.24        1.85
 37.36        9.14        9.13      228.80    0.30E+05    0.46E+00      303.23        1.85
 37.37        9.14        9.13      228.80    0.30E+05    0.46E+00      303.23        1.85
 37.38        9.14        9.13      228.79    0.30E+05    0.46E+00      303.23        1.85
 37.39        9.15        9.13      228.79    0.30E+05    0.46E+00      303.22        1.85
 37.40        9.15        9.13      228.79    0.30E+05    0.46E+00      303.22        1.85
 37.41        9.15        9.13      228.78    0.30E+05    0.46E+00      303.22        1.85
 37.42        9.15        9.13      228.78    0.30E+05    0.46E+00      303.22        1.85
 37.43        9.15        9.13      228.77    0.30E+05    0.46E+00      303.21        1.85
 37.44        9.15        9.14      228.77    0.30E+05    0.46E+00      303.21        1.85
 37.45        9.15        9.14      228.76    0.30E+05    0.46E+00      303.21        1.85
 37.46        9.15        9.14      228.76    0.30E+05    0.46E+00      303.20        1.85
 37.47        9.15        9.14      228.76    0.30E+05    0.46E+00      303.20        1.85
 37.48        9.15        9.14      228.75    0.30E+05    0.46E+00      303.20        1.84
 37.49        9.15        9.14      228.75    0.30E+05    0.46E+00      303.20        1.84
 37.50        9.15        9.14      228.74    0.30E+05    0.46E+00      303.19        1.84
 37.51        9.15        9.14      228.74    0.30E+05    0.46E+00      303.19        1.84
 37.52        9.15        9.14      228.73    0.30E+05    0.46E+00      303.19        1.84
 37.53        9.15        9.14      228.73    0.30E+05    0.46E+00      303.18        1.84
 37.54        9.16        9.14      228.73    0.30E+05    0.46E+00      303.18        1.84
 37.55        9.16        9.14      228.72    0.30E+05    0.46E+00      303.18        1.84
 37.56        9.16        9.14      228.72    0.30E+05    0.46E+00      303.18        1.84
 37.57        9.16        9.14      228.71    0.30E+05    0.46E+00      303.17        1.84
 37.58        9.16        9.14      228.71    0.30E+05    0.46E+00      303.17        1.84
 37.59        9.16        9.15      228.71    0.30E+05    0.46E+00      303.17        1.84
 37.60        9.16        9.15      228.70    0.30E+05    0.46E+00      303.16        1.84
 37.61        9.16        9.15      228.70    0.30E+05    0.46E+00      303.16        1.84
 37.62        9.16        9.15      228.69    0.30E+05    0.46E+00      303.16        1.84
 37.63        9.16        9.15      228.69    0.30E+05    0.46E+00      303.16        1.84
 37.64        9.16        9.15      228.68    0.30E+05    0.46E+00      303.15        1.84
 37.65        9.16        9.15      228.68    0.30E+05    0.46E+00      303.15        1.84
 37.66        9.16        9.15      228.68    0.30E+05    0.46E+00      303.15        1.84
 37.67        9.16        9.15      228.67    0.30E+05    0.46E+00      303.15        1.84
 37.68        9.16        9.15      228.67    0.30E+05    0.46E+00      303.14        1.84
 37.69        9.16        9.15      228.66    0.30E+05    0.46E+00      303.14        1.84
 37.70        9.17        9.15      228.66    0.30E+05    0.46E+00      303.14        1.84
 37.71        9.17        9.15      228.66    0.30E+05    0.46E+00      303.13        1.84
 37.72        9.17        9.15      228.65    0.30E+05    0.46E+00      303.13        1.84
 37.73        9.17        9.15      228.65    0.30E+05    0.46E+00      303.13        1.84
 37.74        9.17        9.15      228.64    0.30E+05    0.46E+00      303.13        1.84
 37.75        9.17        9.16      228.64    0.30E+05    0.46E+00      303.12        1.83
 37.76        9.17        9.16      228.64    0.30E+05    0.46E+00      303.12        1.83
 37.77        9.17        9.16      228.63    0.30E+05    0.46E+00      303.12        1.83
 37.78        9.17        9.16      228.63    0.30E+05    0.46E+00      303.12        1.83
 37.79        9.17        9.16      228.62    0.30E+05    0.46E+00      303.11        1.83
 37.80        9.17        9.16      228.62    0.30E+05    0.46E+00      303.11        1.83
 37.81        9.17        9.16      228.62    0.30E+05    0.46E+00      303.11        1.83
 37.82        9.17        9.16      228.61    0.30E+05    0.46E+00      303.11        1.83
 37.83        9.17        9.16      228.61    0.30E+05    0.46E+00      303.10        1.83
 37.84        9.17        9.16      228.60    0.30E+05    0.46E+00      303.10        1.83
 37.85        9.17        9.16      228.60    0.30E+05    0.46E+00      303.10        1.83
 37.86        9.18        9.16      228.60    0.30E+05    0.46E+00      303.09        1.83
 37.87        9.18        9.16      228.59    0.30E+05    0.46E+00      303.09        1.83
 37.88        9.18        9.16      228.59    0.30E+05    0.46E+00      303.09        1.83
 37.89        9.18        9.16      228.58    0.30E+05    0.46E+00      303.09        1.83
 37.90        9.18        9.16      228.58    0.30E+05    0.46E+00      303.08        1.83
 37.91        9.18        9.17      228.58    0.30E+05    0.46E+00      303.08        1.83
 37.92        9.18        9.17      228.57    0.30E+05    0.46E+00      303.08        1.83
 37.93        9.18        9.17      228.57    0.30E+05    0.46E+00      303.08        1.83
 37.94        9.18        9.17      228.56    0.30E+05    0.46E+00      303.07        1.83
 37.95        9.18        9.17      228.56    0.30E+05    0.46E+00      303.07        1.83
 37.96        9.18        9.17      228.56    0.30E+05    0.46E+00      303.07        1.83
 37.97        9.18        9.17      228.55    0.30E+05    0.46E+00      303.07        1.83
 37.98        9.18        9.17      228.55    0.30E+05    0.46E+00      303.06        1.83
 37.99        9.18        9.17      228.54    0.30E+05    0.46E+00      303.06        1.83
 38.00        9.18        9.17      228.54    0.30E+05    0.46E+00      303.06        1.83
 38.01        9.18        9.17      228.54    0.30E+05    0.46E+00      303.06        1.83
 38.02        9.19        9.17      228.53    0.30E+05    0.46E+00      303.05        1.82
 38.03        9.19        9.17      228.53    0.30E+05    0.46E+00      303.05        1.82
 38.04        9.19        9.17      228.52    0.30E+05    0.46E+00      303.05        1.82
 38.05        9.19        9.17      228.52    0.30E+05    0.46E+00      303.05        1.82
 38.06        9.19        9.17      228.52    0.30E+05    0.46E+00      303.04        1.82
 38.07        9.19        9.17      228.51    0.30E+05    0.46E+00      303.04        1.82
 38.08        9.19        9.18      228.51    0.30E+05    0.46E+00      303.04        1.82
 38.09        9.19        9.18      228.51    0.30E+05    0.46E+00      303.04        1.82
 38.10        9.19        9.18      228.50    0.30E+05    0.46E+00      303.03        1.82
 38.11        9.19        9.18      228.50    0.30E+05    0.46E+00      303.03        1.82
 38.12        9.19        9.18      228.49    0.30E+05    0.46E+00      303.03        1.82
 38.13        9.19        9.18      228.49    0.30E+05    0.46E+00      303.03        1.82
 38.14        9.19        9.18      228.49    0.30E+05    0.46E+00      303.02        1.82
 38.15        9.19        9.18      228.48    0.30E+05    0.46E+00      303.02        1.82
 38.16        9.19        9.18      228.48    0.30E+05    0.46E+00      303.02        1.82
 38.17        9.19        9.18      228.48    0.30E+05    0.46E+00      303.02        1.82
 38.18        9.19        9.18      228.47    0.30E+05    0.46E+00      303.01        1.82
 38.19        9.20        9.18      228.47    0.30E+05    0.46E+00      303.01        1.82
 38.20        9.20        9.18      228.46    0.30E+05    0.46E+00      303.01        1.82
 38.21        9.20        9.18      228.46    0.30E+05    0.46E+00      303.01        1.82
 38.22        9.20        9.18      228.46    0.30E+05    0.46E+00      303.00        1.82
 38.23        9.20        9.18      228.45    0.30E+05    0.46E+00      303.00        1.82
 38.24        9.20        9.18      228.45    0.30E+05    0.46E+00      303.00        1.82
 38.25        9.20        9.19      228.45    0.30E+05    0.46E+00      303.00        1.82
 38.26        9.20        9.19      228.44    0.30E+05    0.46E+00      302.99        1.82
 38.27        9.20        9.19      228.44    0.30E+05    0.46E+00      302.99        1.82
 38.28        9.20        9.19      228.43    0.30E+05    0.46E+00      302.99        1.82
 38.29        9.20        9.19      228.43    0.30E+05    0.46E+00      302.99        1.81
 38.30        9.20        9.19      228.43    0.30E+05    0.46E+00      302.98        1.81
 38.31        9.20        9.19      228.42    0.30E+05    0.46E+00      302.98        1.81
 38.32        9.20        9.19      228.42    0.30E+05    0.46E+00      302.98        1.81
 38.33        9.20        9.19      228.42    0.30E+05    0.46E+00      302.98        1.81
 38.34        9.20        9.19      228.41    0.30E+05    0.46E+00      302.97        1.81
 38.35        9.20        9.19      228.41    0.30E+05    0.46E+00      302.97        1.81
 38.36        9.20        9.19      228.41    0.30E+05    0.46E+00      302.97        1.81
 38.37        9.21        9.19      228.40    0.30E+05    0.46E+00      302.97        1.81
 38.38        9.21        9.19      228.40    0.30E+05    0.46E+00      302.96        1.81
 38.39        9.21        9.19      228.39    0.30E+05    0.46E+00      302.96        1.81
 38.40        9.21        9.19      228.39    0.30E+05    0.46E+00      302.96        1.81
 38.41        9.21        9.19      228.39    0.30E+05    0.46E+00      302.96        1.81
 38.42        9.21        9.19      228.38    0.30E+05    0.46E+00      302.95        1.81
 38.43        9.21        9.20      228.38    0.30E+05    0.46E+00      302.95        1.81
 38.44        9.21        9.20      228.38    0.30E+05    0.46E+00      302.95        1.81
 38.45        9.21        9.20      228.37    0.30E+05    0.46E+00      302.95        1.81
 38.46        9.21        9.20      228.37    0.30E+05    0.46E+00      302.95        1.81
 38.47        9.21        9.20      228.37    0.30E+05    0.46E+00      302.94        1.81
 38.48        9.21        9.20      228.36    0.30E+05    0.46E+00      302.94        1.81
 38.49        9.21        9.20      228.36    0.30E+05    0.46E+00      302.94        1.81
 38.50        9.21        9.20      228.36    0.30E+05    0.46E+00      302.94        1.81
 38.51        9.21        9.20      228.35    0.30E+05    0.46E+00      302.93        1.81
 38.52        9.21        9.20      228.35    0.30E+05    0.46E+00      302.93        1.81
 38.53        9.21        9.20      228.34    0.30E+05    0.46E+00      302.93        1.81
 38.54        9.21        9.20      228.34    0.30E+05    0.46E+00      302.93        1.81
 38.55        9.22        9.20      228.34    0.30E+05    0.46E+00      302.92        1.81
 38.56        9.22        9.20      228.33    0.30E+05    0.46E+00      302.92        1.81
 38.57        9.22        9.20      228.33    0.30E+05    0.46E+00      302.92        1.80
 38.58        9.22        9.20      228.33    0.30E+05    0.46E+00      302.92        1.80
 38.59        9.22        9.20      228.32    0.30E+05    0.45E+00      302.91        1.80
 38.60        9.22        9.20      228.32    0.30E+05    0.45E+00      302.91        1.80
 38.61        9.22        9.21      228.32    0.30E+05    0.45E+00      302.91        1.80
 38.62        9.22        9.21      228.31    0.30E+05    0.45E+00      302.91        1.80
 38.63        9.22        9.21      228.31    0.30E+05    0.45E+00      302.91        1.80
 38.64        9.22        9.21      228.31    0.30E+05    0.45E+00      302.90        1.80
 38.65        9.22        9.21      228.30    0.30E+05    0.45E+00      302.90        1.80
 38.66        9.22        9.21      228.30    0.30E+05    0.45E+00      302.90        1.80
 38.67        9.22        9.21      228.30    0.30E+05    0.45E+00      302.90        1.80
 38.68        9.22        9.21      228.29    0.30E+05    0.45E+00      302.89        1.80
 38.69        9.22        9.21      228.29    0.30E+05    0.45E+00      302.89        1.80
 38.70        9.22        9.21      228.29    0.30E+05    0.45E+00      302.89        1.80
 38.71        9.22        9.21      228.28    0.30E+05    0.45E+00      302.89        1.80
 38.72        9.22        9.21      228.28    0.30E+05    0.45E+00      302.89        1.80
 38.73        9.22        9.21      228.28    0.30E+05    0.45E+00      302.88        1.80
 38.74        9.23        9.21      228.27    0.30E+05    0.45E+00      302.88        1.80
 38.75        9.23        9.21      228.27    0.30E+05    0.45E+00      302.88        1.80
 38.76        9.23        9.21      228.27    0.30E+05    0.45E+00      302.88        1.80
 38.77        9.23        9.21      228.26    0.30E+05    0.45E+00      302.87        1.80
 38.78        9.23        9.21      228.26    0.30E+05    0.45E+00      302.87        1.80
 38.79        9.23        9.21      228.26    0.30E+05    0.45E+00      302.87        1.80
 38.80        9.23        9.21      228.25    0.30E+05    0.45E+00      302.87        1.80
 38.81        9.23        9.22      228.25    0.30E+05    0.45E+00      302.87        1.80
 38.82        9.23        9.22      228.25    0.30E+05    0.45E+00      302.86        1.80
 38.83        9.23        9.22      228.24    0.30E+05    0.45E+00      302.86        1.80
 38.84        9.23        9.22      228.24    0.30E+05    0.45E+00      302.86        1.80
 38.85        9.23        9.22      228.24    0.30E+05    0.45E+00      302.86        1.79
 38.86        9.23        9.22      228.23    0.30E+05    0.45E+00      302.85        1.79
 38.87        9.23        9.22      228.23    0.30E+05    0.45E+00      302.85        1.79
 38.88        9.23        9.22      228.23    0.30E+05    0.45E+00      302.85        1.79
 38.89        9.23        9.22      228.22    0.30E+05    0.45E+00      302.85        1.79
 38.90        9.23        9.22      228.22    0.30E+05    0.45E+00      302.85        1.79
 38.91        9.23        9.22      228.22    0.30E+05    0.45E+00      302.84        1.79
 38.92        9.23        9.22      228.21    0.30E+05    0.45E+00      302.84        1.79
 38.93        9.23        9.22      228.21    0.30E+05    0.45E+00      302.84        1.79
 38.94        9.24        9.22      228.21    0.30E+05    0.45E+00      302.84        1.79
 38.95        9.24        9.22      228.20    0.30E+05    0.45E+00      302.84        1.79
 38.96        9.24        9.22      228.20    0.30E+05    0.45E+00      302.83        1.79
 38.97        9.24        9.22      228.20    0.30E+05    0.45E+00      302.83        1.79
 38.98        9.24        9.22      228.19    0.30E+05    0.45E+00      302.83        1.79
 38.99        9.24        9.22      228.19    0.30E+05    0.45E+00      302.83        1.79
 39.00        9.24        9.22      228.19    0.30E+05    0.45E+00      302.82        1.79
 39.01        9.24        9.23      228.18    0.30E+05    0.45E+00      302.82        1.79
 39.02        9.24        9.23      228.18    0.30E+05    0.45E+00      302.82        1.79
 39.03        9.24        9.23      228.18    0.30E+05    0.45E+00      302.82        1.79
 39.04        9.24        9.23      228.18    0.30E+05    0.45E+00      302.82        1.79
 39.05        9.24        9.23      228.17    0.30E+05    0.45E+00      302.81        1.79
 39.06        9.24        9.23      228.17    0.30E+05    0.45E+00      302.81        1.79
 39.07        9.24        9.23      228.17    0.30E+05    0.45E+00      302.81        1.79
 39.08        9.24        9.23      228.16    0.30E+05    0.45E+00      302.81        1.79
 39.09        9.24        9.23      228.16    0.30E+05    0.45E+00      302.81        1.79
 39.10        9.24        9.23      228.16    0.30E+05    0.45E+00      302.80        1.79
 39.11        9.24        9.23      228.15    0.30E+05    0.45E+00      302.80        1.79
 39.12        9.24        9.23      228.15    0.30E+05    0.45E+00      302.80        1.79
 39.13        9.24        9.23      228.15    0.30E+05    0.45E+00      302.80        1.78
 39.14        9.25        9.23      228.14    0.30E+05    0.45E+00      302.80        1.78
 39.15        9.25        9.23      228.14    0.30E+05    0.45E+00      302.79        1.78
 39.16        9.25        9.23      228.14    0.30E+05    0.45E+00      302.79        1.78
 39.17        9.25        9.23      228.13    0.30E+05    0.45E+00      302.79        1.78
 39.18        9.25        9.23      228.13    0.30E+05    0.45E+00      302.79        1.78
 39.19        9.25        9.23      228.13    0.30E+05    0.45E+00      302.79        1.78
 39.20        9.25        9.23      228.13    0.30E+05    0.45E+00      302.78        1.78
 39.21        9.25        9.23      228.12    0.30E+05    0.45E+00      302.78        1.78
 39.22        9.25        9.24      228.12    0.30E+05    0.45E+00      302.78        1.78
 39.23        9.25        9.24      228.12    0.30E+05    0.45E+00      302.78        1.78
 39.24        9.25        9.24      228.11    0.30E+05    0.45E+00      302.78        1.78
 39.25        9.25        9.24      228.11    0.30E+05    0.45E+00      302.77        1.78
 39.26        9.25        9.24      228.11    0.30E+05    0.45E+00      302.77        1.78
 39.27        9.25        9.24      228.10    0.30E+05    0.45E+00      302.77        1.78
 39.28        9.25        9.24      228.10    0.30E+05    0.45E+00      302.77        1.78
 39.29        9.25        9.24      228.10    0.30E+05    0.45E+00      302.77        1.78
 39.30        9.25        9.24      228.10    0.30E+05    0.45E+00      302.76        1.78
 39.31        9.25        9.24      228.09    0.30E+05    0.45E+00      302.76        1.78
 39.32        9.25        9.24      228.09    0.30E+05    0.45E+00      302.76        1.78
 39.33        9.25        9.24      228.09    0.30E+05    0.45E+00      302.76        1.78
 39.34        9.25        9.24      228.08    0.30E+05    0.45E+00      302.76        1.78
 39.35        9.25        9.24      228.08    0.30E+05    0.45E+00      302.75        1.78
 39.36        9.26        9.24      228.08    0.30E+05    0.45E+00      302.75        1.78
 39.37        9.26        9.24      228.08    0.30E+05    0.45E+00      302.75        1.78
 39.38        9.26        9.24      228.07    0.30E+05    0.45E+00      302.75        1.78
 39.39        9.26        9.24      228.07    0.30E+05    0.45E+00      302.75        1.78
 39.40        9.26        9.24      228.07    0.30E+05    0.45E+00      302.74        1.78
 39.41        9.26        9.24      228.06    0.30E+05    0.45E+00      302.74        1.77
 39.42        9.26        9.24      228.06    0.30E+05    0.45E+00      302.74        1.77
 39.43        9.26        9.24      228.06    0.30E+05    0.45E+00      302.74        1.77
 39.44        9.26        9.25      228.05    0.30E+05    0.45E+00      302.74        1.77
 39.45        9.26        9.25      228.05    0.30E+05    0.45E+00      302.73        1.77
 39.46        9.26        9.25      228.05    0.30E+05    0.45E+00      302.73        1.77
 39.47        9.26        9.25      228.05    0.30E+05    0.45E+00      302.73        1.77
 39.48        9.26        9.25      228.04    0.30E+05    0.45E+00      302.73        1.77
 39.49        9.26        9.25      228.04    0.30E+05    0.45E+00      302.73        1.77
 39.50        9.26        9.25      228.04    0.30E+05    0.45E+00      302.73        1.77
 39.51        9.26        9.25      228.03    0.30E+05    0.45E+00      302.72        1.77
 39.52        9.26        9.25      228.03    0.30E+05    0.45E+00      302.72        1.77
 39.53        9.26        9.25      228.03    0.30E+05    0.45E+00      302.72        1.77
 39.54        9.26        9.25      228.03    0.30E+05    0.45E+00      302.72        1.77
 39.55        9.26        9.25      228.02    0.30E+05    0.45E+00      302.72        1.77
 39.56        9.26        9.25      228.02    0.30E+05    0.45E+00      302.71        1.77
 39.57        9.26        9.25      228.02    0.30E+05    0.45E+00      302.71        1.77
 39.58        9.26        9.25      228.02    0.30E+05    0.45E+00      302.71        1.77
 39.59        9.27        9.25      228.01    0.30E+05    0.45E+00      302.71        1.77
 39.60        9.27        9.25      228.01    0.30E+05    0.45E+00      302.71        1.77
 39.61        9.27        9.25      228.01    0.30E+05    0.45E+00      302.70        1.77
 39.62        9.27        9.25      228.00    0.30E+05    0.45E+00      302.70        1.77
 39.63        9.27        9.25      228.00    0.30E+05    0.45E+00      302.70        1.77
 39.64        9.27        9.25      228.00    0.30E+05    0.45E+00      302.70        1.77
 39.65        9.27        9.25      228.00    0.30E+05    0.45E+00      302.70        1.77
 39.66        9.27        9.25      227.99    0.30E+05    0.45E+00      302.70        1.77
 39.67        9.27        9.26      227.99    0.30E+05    0.45E+00      302.69        1.77
 39.68        9.27        9.26      227.99    0.30E+05    0.45E+00      302.69        1.77
 39.69        9.27        9.26      227.99    0.30E+05    0.45E+00      302.69        1.77
 39.70        9.27        9.26      227.98    0.30E+05    0.45E+00      302.69        1.76
 39.71        9.27        9.26      227.98    0.30E+05    0.45E+00      302.69        1.76
 39.72        9.27        9.26      227.98    0.30E+05    0.45E+00      302.68        1.76
 39.73        9.27        9.26      227.97    0.30E+05    0.45E+00      302.68        1.76
 39.74        9.27        9.26      227.97    0.30E+05    0.45E+00      302.68        1.76
 39.75        9.27        9.26      227.97    0.30E+05    0.45E+00      302.68        1.76
 39.76        9.27        9.26      227.97    0.30E+05    0.45E+00      302.68        1.76
 39.77        9.27        9.26      227.96    0.30E+05    0.45E+00      302.68        1.76
 39.78        9.27        9.26      227.96    0.30E+05    0.45E+00      302.67        1.76
 39.79        9.27        9.26      227.96    0.30E+05    0.45E+00      302.67        1.76
 39.80        9.27        9.26      227.96    0.30E+05    0.45E+00      302.67        1.76
 39.81        9.27        9.26      227.95    0.30E+05    0.45E+00      302.67        1.76
 39.82        9.27        9.26      227.95    0.30E+05    0.45E+00      302.67        1.76
 39.83        9.28        9.26      227.95    0.30E+05    0.45E+00      302.67        1.76
 39.84        9.28        9.26      227.95    0.30E+05    0.45E+00      302.66        1.76
 39.85        9.28        9.26      227.94    0.30E+05    0.45E+00      302.66        1.76
 39.86        9.28        9.26      227.94    0.30E+05    0.45E+00      302.66        1.76
 39.87        9.28        9.26      227.94    0.30E+05    0.45E+00      302.66        1.76
 39.88        9.28        9.26      227.94    0.30E+05    0.45E+00      302.66        1.76
 39.89        9.28        9.26      227.93    0.30E+05    0.45E+00      302.66        1.76
 39.90        9.28        9.26      227.93    0.30E+05    0.45E+00      302.65        1.76
 39.91        9.28        9.27      227.93    0.30E+05    0.45E+00      302.65        1.76
 39.92        9.28        9.27      227.92    0.30E+05    0.45E+00      302.65        1.76
 39.93        9.28        9.27      227.92    0.30E+05    0.45E+00      302.65        1.76
 39.94        9.28        9.27      227.92    0.30E+05    0.45E+00      302.65        1.76
 39.95        9.28        9.27      227.92    0.30E+05    0.45E+00      302.65        1.76
 39.96        9.28        9.27      227.91    0.30E+05    0.45E+00      302.64        1.76
 39.97        9.28        9.27      227.91    0.30E+05    0.45E+00      302.64        1.76
 39.98        9.28        9.27      227.91    0.30E+05    0.45E+00      302.64        1.76
 39.99        9.28        9.27      227.91    0.30E+05    0.45E+00      302.64        1.76
 40.00        9.28        9.27      227.90    0.30E+05    0.45E+00      302.64        1.75
 40.01        9.28        9.27      227.90    0.30E+05    0.45E+00      302.64        1.75
 40.02        9.28        9.27      227.90    0.30E+05    0.45E+00      302.63        1.75
 40.03        9.28        9.27      227.90    0.30E+05    0.45E+00      302.63        1.75
 40.04        9.28        9.27      227.89    0.30E+05    0.45E+00      302.63        1.75
 40.05        9.28        9.27      227.89    0.30E+05    0.45E+00      302.63        1.75
 40.06        9.28        9.27      227.89    0.30E+05    0.45E+00      302.63        1.75
 40.07        9.28        9.27      227.89    0.30E+05    0.45E+00      302.63        1.75
 40.08        9.29        9.27      227.89    0.30E+05    0.45E+00      302.62        1.75
 40.09        9.29        9.27      227.88    0.30E+05    0.45E+00      302.62        1.75
 40.10        9.29        9.27      227.88    0.30E+05    0.45E+00      302.62        1.75
 40.11        9.29        9.27      227.88    0.30E+05    0.45E+00      302.62        1.75
