  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
 87.34         -5.14         -0.00          2.78        201.13          0.00        272.70      42317.91          0.00      -2333.62
 87.35         -5.14         -0.00          2.77        201.08          0.00        272.73      42319.92          0.00      -2330.90
 87.36         -5.14         -0.00          2.77        201.03          0.00        272.75      42321.93          0.00      -2328.17
 87.37         -5.14         -0.00          2.77        200.98          0.00        272.78      42323.94          0.00      -2325.44
 87.38         -5.14         -0.00          2.77        200.93          0.00        272.81      42325.95          0.00      -2322.71
 87.39         -5.14         -0.00          2.77        200.88          0.00        272.84      42327.96          0.00      -2319.99
 87.40         -5.14         -0.00          2.77        200.83          0.00        272.86      42329.97          0.00      -2317.26
 87.41         -5.14         -0.00          2.76        200.77          0.00        272.89      42331.98          0.00      -2314.53
 87.42         -5.14         -0.00          2.76        200.72          0.00        272.92      42333.98          0.00      -2311.80
 87.43         -5.14         -0.00          2.76        200.67          0.00        272.95      42335.99          0.00      -2309.07
 87.44         -5.14         -0.00          2.76        200.62          0.00        272.98      42338.00          0.00      -2306.34
 87.45         -5.14         -0.00          2.76        200.57          0.00        273.00      42340.00          0.00      -2303.61
 87.46         -5.14         -0.00          2.76        200.52          0.00        273.03      42342.01          0.00      -2300.88
 87.47         -5.14         -0.00          2.75        200.47          0.00        273.06      42344.01          0.00      -2298.15
 87.48         -5.14         -0.00          2.75        200.41          0.00        273.09      42346.02          0.00      -2295.42
 87.49         -5.14         -0.00          2.75        200.36          0.00        273.11      42348.02          0.00      -2292.69
 87.50         -5.13         -0.00          2.75        200.31          0.00        273.14      42350.02          0.00      -2289.96
 87.51         -5.13         -0.00          2.75        200.26          0.00        273.17      42352.03          0.00      -2287.23
 87.52         -5.13         -0.00          2.74        200.21          0.00        273.20      42354.03          0.00      -2284.49
 87.53         -5.13         -0.00          2.74        200.16          0.00        273.22      42356.03          0.00      -2281.76
 87.54         -5.13         -0.00          2.74        200.11          0.00        273.25      42358.03          0.00      -2279.03
 87.55         -5.13         -0.00          2.74        200.06          0.00        273.28      42360.03          0.00      -2276.30
 87.56         -5.13         -0.00          2.74        200.00          0.00        273.31      42362.03          0.00      -2273.56
 87.57         -5.13         -0.00          2.74        199.95          0.00        273.33      42364.03          0.00      -2270.83
 87.58         -5.13         -0.00          2.73        199.90          0.00        273.36      42366.03          0.00      -2268.10
 87.59         -5.13         -0.00          2.73        199.85          0.00        273.39      42368.03          0.00      -2265.36
 87.60         -5.13         -0.00          2.73        199.80          0.00        273.41      42370.03          0.00      -2262.63
 87.61         -5.13         -0.00          2.73        199.75          0.00        273.44      42372.03          0.00      -2259.89
 87.62         -5.13         -0.00          2.73        199.70          0.00        273.47      42374.03          0.00      -2257.16
 87.63         -5.13         -0.00          2.73        199.64          0.00        273.50      42376.02          0.00      -2254.43
 87.64         -5.13         -0.00          2.72        199.59          0.00        273.52      42378.02          0.00      -2251.69
 87.65         -5.13         -0.00          2.72        199.54          0.00        273.55      42380.01          0.00      -2248.95
 87.66         -5.13         -0.00          2.72        199.49          0.00        273.58      42382.01          0.00      -2246.22
 87.67         -5.13         -0.00          2.72        199.44          0.00        273.61      42384.00          0.00      -2243.48
 87.68         -5.12         -0.00          2.72        199.39          0.00        273.63      42386.00          0.00      -2240.75
 87.69         -5.12         -0.00          2.72        199.34          0.00        273.66      42387.99          0.00      -2238.01
 87.70         -5.12         -0.00          2.71        199.29          0.00        273.69      42389.98          0.00      -2235.27
 87.71         -5.12         -0.00          2.71        199.23          0.00        273.71      42391.98          0.00      -2232.54
 87.72         -5.12         -0.00          2.71        199.18          0.00        273.74      42393.97          0.00      -2229.80
 87.73         -5.12         -0.00          2.71        199.13          0.00        273.77      42395.96          0.00      -2227.06
 87.74         -5.12         -0.00          2.71        199.08          0.00        273.80      42397.95          0.00      -2224.32
 87.75         -5.12         -0.00          2.70        199.03          0.00        273.82      42399.94          0.00      -2221.59
 87.76         -5.12         -0.00          2.70        198.98          0.00        273.85      42401.93          0.00      -2218.85
 87.77         -5.12         -0.00          2.70        198.93          0.00        273.88      42403.92          0.00      -2216.11
 87.78         -5.12         -0.00          2.70        198.88          0.00        273.90      42405.91          0.00      -2213.37
 87.79         -5.12         -0.00          2.70        198.83          0.00        273.93      42407.90          0.00      -2210.63
 87.80         -5.12         -0.00          2.70        198.77          0.00        273.96      42409.89          0.00      -2207.89
 87.81         -5.12         -0.00          2.69        198.72          0.00        273.98      42411.88          0.00      -2205.15
 87.82         -5.12         -0.00          2.69        198.67          0.00        274.01      42413.86          0.00      -2202.41
 87.83         -5.12         -0.00          2.69        198.62          0.00        274.04      42415.85          0.00      -2199.67
 87.84         -5.12         -0.00          2.69        198.57          0.00        274.06      42417.83          0.00      -2196.93
 87.85         -5.12         -0.00          2.69        198.52          0.00        274.09      42419.82          0.00      -2194.19
 87.86         -5.11         -0.00          2.69        198.47          0.00        274.12      42421.80          0.00      -2191.45
 87.87         -5.11         -0.00          2.68        198.42          0.00        274.15      42423.79          0.00      -2188.71
 87.88         -5.11         -0.00          2.68        198.36          0.00        274.17      42425.77          0.00      -2185.97
 87.89         -5.11         -0.00          2.68        198.31          0.00        274.20      42427.76          0.00      -2183.22
 87.90         -5.11         -0.00          2.68        198.26          0.00        274.23      42429.74          0.00      -2180.48
 87.91         -5.11         -0.00          2.68        198.21          0.00        274.25      42431.72          0.00      -2177.74
 87.92         -5.11         -0.00          2.68        198.16          0.00        274.28      42433.70          0.00      -2175.00
 87.93         -5.11         -0.00          2.67        198.11          0.00        274.31      42435.68          0.00      -2172.25
 87.94         -5.11         -0.00          2.67        198.06          0.00        274.33      42437.67          0.00      -2169.51
 87.95         -5.11         -0.00          2.67        198.01          0.00        274.36      42439.65          0.00      -2166.77
 87.96         -5.11         -0.00          2.67        197.96          0.00        274.39      42441.63          0.00      -2164.02
 87.97         -5.11         -0.00          2.67        197.90          0.00        274.41      42443.61          0.00      -2161.28
 87.98         -5.11         -0.00          2.66        197.85          0.00        274.44      42445.58          0.00      -2158.54
 87.99         -5.11         -0.00          2.66        197.80          0.00        274.47      42447.56          0.00      -2155.79
 88.00         -5.11         -0.00          2.66        197.75          0.00        274.49      42449.54          0.00      -2153.05
 88.01         -5.11         -0.00          2.66        197.70          0.00        274.52      42451.52          0.00      -2150.30
 88.02         -5.11         -0.00          2.66        197.65          0.00        274.55      42453.49          0.00      -2147.56
 88.03         -5.11         -0.00          2.66        197.60          0.00        274.57      42455.47          0.00      -2144.81
 88.04         -5.10         -0.00          2.65        197.55          0.00        274.60      42457.45          0.00      -2142.06
 88.05         -5.10         -0.00          2.65        197.50          0.00        274.63      42459.42          0.00      -2139.32
 88.06         -5.10         -0.00          2.65        197.45          0.00        274.65      42461.40          0.00      -2136.57
 88.07         -5.10         -0.00          2.65        197.39          0.00        274.68      42463.37          0.00      -2133.83
 88.08         -5.10         -0.00          2.65        197.34          0.00        274.71      42465.34          0.00      -2131.08
 88.09         -5.10         -0.00          2.65        197.29          0.00        274.73      42467.32          0.00      -2128.33
 88.10         -5.10         -0.00          2.64        197.24          0.00        274.76      42469.29          0.00      -2125.58
 88.11         -5.10         -0.00          2.64        197.19          0.00        274.78      42471.26          0.00      -2122.84
 88.12         -5.10         -0.00          2.64        197.14          0.00        274.81      42473.23          0.00      -2120.09
 88.13         -5.10         -0.00          2.64        197.09          0.00        274.84      42475.20          0.00      -2117.34
 88.14         -5.10         -0.00          2.64        197.04          0.00        274.86      42477.18          0.00      -2114.59
 88.15         -5.10         -0.00          2.63        196.99          0.00        274.89      42479.15          0.00      -2111.84
 88.16         -5.10         -0.00          2.63        196.94          0.00        274.92      42481.12          0.00      -2109.09
 88.17         -5.10         -0.00          2.63        196.88          0.00        274.94      42483.08          0.00      -2106.34
 88.18         -5.10         -0.00          2.63        196.83          0.00        274.97      42485.05          0.00      -2103.59
 88.19         -5.10         -0.00          2.63        196.78          0.00        275.00      42487.02          0.00      -2100.85
 88.20         -5.10         -0.00          2.63        196.73          0.00        275.02      42488.99          0.00      -2098.10
 88.21         -5.09         -0.00          2.62        196.68          0.00        275.05      42490.96          0.00      -2095.34
 88.22         -5.09         -0.00          2.62        196.63          0.00        275.07      42492.92          0.00      -2092.59
 88.23         -5.09         -0.00          2.62        196.58          0.00        275.10      42494.89          0.00      -2089.84
 88.24         -5.09         -0.00          2.62        196.53          0.00        275.13      42496.85          0.00      -2087.09
 88.25         -5.09         -0.00          2.62        196.48          0.00        275.15      42498.82          0.00      -2084.34
 88.26         -5.09         -0.00          2.62        196.43          0.00        275.18      42500.78          0.00      -2081.59
 88.27         -5.09         -0.00          2.61        196.37          0.00        275.21      42502.75          0.00      -2078.84
 88.28         -5.09         -0.00          2.61        196.32          0.00        275.23      42504.71          0.00      -2076.08
 88.29         -5.09         -0.00          2.61        196.27          0.00        275.26      42506.67          0.00      -2073.33
 88.30         -5.09         -0.00          2.61        196.22          0.00        275.28      42508.64          0.00      -2070.58
 88.31         -5.09         -0.00          2.61        196.17          0.00        275.31      42510.60          0.00      -2067.83
 88.32         -5.09         -0.00          2.61        196.12          0.00        275.34      42512.56          0.00      -2065.07
 88.33         -5.09         -0.00          2.60        196.07          0.00        275.36      42514.52          0.00      -2062.32
 88.34         -5.09         -0.00          2.60        196.02          0.00        275.39      42516.48          0.00      -2059.57
 88.35         -5.09         -0.00          2.60        195.97          0.00        275.41      42518.44          0.00      -2056.81
 88.36         -5.09         -0.00          2.60        195.92          0.00        275.44      42520.40          0.00      -2054.06
 88.37         -5.09         -0.00          2.60        195.87          0.00        275.47      42522.36          0.00      -2051.30
 88.38         -5.08         -0.00          2.59        195.82          0.00        275.49      42524.32          0.00      -2048.55
 88.39         -5.08         -0.00          2.59        195.76          0.00        275.52      42526.28          0.00      -2045.79
 88.40         -5.08         -0.00          2.59        195.71          0.00        275.54      42528.23          0.00      -2043.04
 88.41         -5.08         -0.00          2.59        195.66          0.00        275.57      42530.19          0.00      -2040.28
 88.42         -5.08         -0.00          2.59        195.61          0.00        275.60      42532.15          0.00      -2037.53
 88.43         -5.08         -0.00          2.59        195.56          0.00        275.62      42534.10          0.00      -2034.77
 88.44         -5.08         -0.00          2.58        195.51          0.00        275.65      42536.06          0.00      -2032.01
 88.45         -5.08         -0.00          2.58        195.46          0.00        275.67      42538.01          0.00      -2029.26
 88.46         -5.08         -0.00          2.58        195.41          0.00        275.70      42539.97          0.00      -2026.50
 88.47         -5.08         -0.00          2.58        195.36          0.00        275.72      42541.92          0.00      -2023.74
 88.48         -5.08         -0.00          2.58        195.31          0.00        275.75      42543.87          0.00      -2020.99
 88.49         -5.08         -0.00          2.58        195.26          0.00        275.78      42545.83          0.00      -2018.23
 88.50         -5.08         -0.00          2.57        195.21          0.00        275.80      42547.78          0.00      -2015.47
 88.51         -5.08         -0.00          2.57        195.15          0.00        275.83      42549.73          0.00      -2012.71
 88.52         -5.08         -0.00          2.57        195.10          0.00        275.85      42551.68          0.00      -2009.95
 88.53         -5.08         -0.00          2.57        195.05          0.00        275.88      42553.63          0.00      -2007.20
 88.54         -5.08         -0.00          2.57        195.00          0.00        275.90      42555.58          0.00      -2004.44
 88.55         -5.08         -0.00          2.57        194.95          0.00        275.93      42557.53          0.00      -2001.68
 88.56         -5.07         -0.00          2.56        194.90          0.00        275.96      42559.48          0.00      -1998.92
 88.57         -5.07         -0.00          2.56        194.85          0.00        275.98      42561.43          0.00      -1996.16
 88.58         -5.07         -0.00          2.56        194.80          0.00        276.01      42563.38          0.00      -1993.40
 88.59         -5.07         -0.00          2.56        194.75          0.00        276.03      42565.33          0.00      -1990.64
 88.60         -5.07         -0.00          2.56        194.70          0.00        276.06      42567.27          0.00      -1987.88
 88.61         -5.07         -0.00          2.55        194.65          0.00        276.08      42569.22          0.00      -1985.12
 88.62         -5.07         -0.00          2.55        194.60          0.00        276.11      42571.17          0.00      -1982.36
 88.63         -5.07         -0.00          2.55        194.55          0.00        276.13      42573.11          0.00      -1979.60
 88.64         -5.07         -0.00          2.55        194.49          0.00        276.16      42575.06          0.00      -1976.83
 88.65         -5.07         -0.00          2.55        194.44          0.00        276.19      42577.00          0.00      -1974.07
 88.66         -5.07         -0.00          2.55        194.39          0.00        276.21      42578.95          0.00      -1971.31
 88.67         -5.07         -0.00          2.54        194.34          0.00        276.24      42580.89          0.00      -1968.55
 88.68         -5.07         -0.00          2.54        194.29          0.00        276.26      42582.83          0.00      -1965.79
 88.69         -5.07         -0.00          2.54        194.24          0.00        276.29      42584.78          0.00      -1963.02
 88.70         -5.07         -0.00          2.54        194.19          0.00        276.31      42586.72          0.00      -1960.26
 88.71         -5.07         -0.00          2.54        194.14          0.00        276.34      42588.66          0.00      -1957.50
 88.72         -5.07         -0.00          2.54        194.09          0.00        276.36      42590.60          0.00      -1954.73
 88.73         -5.06         -0.00          2.53        194.04          0.00        276.39      42592.54          0.00      -1951.97
 88.74         -5.06         -0.00          2.53        193.99          0.00        276.41      42594.48          0.00      -1949.20
 88.75         -5.06         -0.00          2.53        193.94          0.00        276.44      42596.42          0.00      -1946.44
 88.76         -5.06         -0.00          2.53        193.89          0.00        276.47      42598.36          0.00      -1943.68
 88.77         -5.06         -0.00          2.53        193.84          0.00        276.49      42600.30          0.00      -1940.91
 88.78         -5.06         -0.00          2.53        193.79          0.00        276.52      42602.24          0.00      -1938.15
 88.79         -5.06         -0.00          2.52        193.74          0.00        276.54      42604.17          0.00      -1935.38
 88.80         -5.06         -0.00          2.52        193.68          0.00        276.57      42606.11          0.00      -1932.62
 88.81         -5.06         -0.00          2.52        193.63          0.00        276.59      42608.05          0.00      -1929.85
 88.82         -5.06         -0.00          2.52        193.58          0.00        276.62      42609.98          0.00      -1927.08
 88.83         -5.06         -0.00          2.52        193.53          0.00        276.64      42611.92          0.00      -1924.32
 88.84         -5.06         -0.00          2.52        193.48          0.00        276.67      42613.86          0.00      -1921.55
 88.85         -5.06         -0.00          2.51        193.43          0.00        276.69      42615.79          0.00      -1918.78
 88.86         -5.06         -0.00          2.51        193.38          0.00        276.72      42617.72          0.00      -1916.02
 88.87         -5.06         -0.00          2.51        193.33          0.00        276.74      42619.66          0.00      -1913.25
 88.88         -5.06         -0.00          2.51        193.28          0.00        276.77      42621.59          0.00      -1910.48
 88.89         -5.06         -0.00          2.51        193.23          0.00        276.79      42623.52          0.00      -1907.71
 88.90         -5.05         -0.00          2.50        193.18          0.00        276.82      42625.46          0.00      -1904.95
 88.91         -5.05         -0.00          2.50        193.13          0.00        276.84      42627.39          0.00      -1902.18
 88.92         -5.05         -0.00          2.50        193.08          0.00        276.87      42629.32          0.00      -1899.41
 88.93         -5.05         -0.00          2.50        193.03          0.00        276.89      42631.25          0.00      -1896.64
 88.94         -5.05         -0.00          2.50        192.98          0.00        276.92      42633.18          0.00      -1893.87
 88.95         -5.05         -0.00          2.50        192.93          0.00        276.94      42635.11          0.00      -1891.10
 88.96         -5.05         -0.00          2.49        192.88          0.00        276.97      42637.04          0.00      -1888.33
 88.97         -5.05         -0.00          2.49        192.83          0.00        276.99      42638.97          0.00      -1885.56
 88.98         -5.05         -0.00          2.49        192.77          0.00        277.02      42640.89          0.00      -1882.79
 88.99         -5.05         -0.00          2.49        192.72          0.00        277.04      42642.82          0.00      -1880.02
 89.00         -5.05         -0.00          2.49        192.67          0.00        277.07      42644.75          0.00      -1877.25
 89.01         -5.05         -0.00          2.49        192.62          0.00        277.09      42646.67          0.00      -1874.48
 89.02         -5.05         -0.00          2.48        192.57          0.00        277.12      42648.60          0.00      -1871.71
 89.03         -5.05         -0.00          2.48        192.52          0.00        277.14      42650.53          0.00      -1868.94
 89.04         -5.05         -0.00          2.48        192.47          0.00        277.17      42652.45          0.00      -1866.17
 89.05         -5.05         -0.00          2.48        192.42          0.00        277.19      42654.38          0.00      -1863.40
 89.06         -5.05         -0.00          2.48        192.37          0.00        277.22      42656.30          0.00      -1860.62
 89.07         -5.04         -0.00          2.48        192.32          0.00        277.24      42658.22          0.00      -1857.85
 89.08         -5.04         -0.00          2.47        192.27          0.00        277.27      42660.15          0.00      -1855.08
 89.09         -5.04         -0.00          2.47        192.22          0.00        277.29      42662.07          0.00      -1852.31
 89.10         -5.04         -0.00          2.47        192.17          0.00        277.31      42663.99          0.00      -1849.53
 89.11         -5.04         -0.00          2.47        192.12          0.00        277.34      42665.91          0.00      -1846.76
 89.12         -5.04         -0.00          2.47        192.07          0.00        277.36      42667.83          0.00      -1843.99
 89.13         -5.04         -0.00          2.47        192.02          0.00        277.39      42669.75          0.00      -1841.21
 89.14         -5.04         -0.00          2.46        191.97          0.00        277.41      42671.67          0.00      -1838.44
 89.15         -5.04         -0.00          2.46        191.92          0.00        277.44      42673.59          0.00      -1835.66
 89.16         -5.04         -0.00          2.46        191.87          0.00        277.46      42675.51          0.00      -1832.89
 89.17         -5.04         -0.00          2.46        191.82          0.00        277.49      42677.43          0.00      -1830.11
 89.18         -5.04         -0.00          2.46        191.77          0.00        277.51      42679.35          0.00      -1827.34
 89.19         -5.04         -0.00          2.45        191.72          0.00        277.54      42681.26          0.00      -1824.56
 89.20         -5.04         -0.00          2.45        191.66          0.00        277.56      42683.18          0.00      -1821.79
 89.21         -5.04         -0.00          2.45        191.61          0.00        277.59      42685.10          0.00      -1819.01
 89.22         -5.04         -0.00          2.45        191.56          0.00        277.61      42687.01          0.00      -1816.24
 89.23         -5.04         -0.00          2.45        191.51          0.00        277.63      42688.93          0.00      -1813.46
 89.24         -5.03         -0.00          2.45        191.46          0.00        277.66      42690.84          0.00      -1810.68
 89.25         -5.03         -0.00          2.44        191.41          0.00        277.68      42692.76          0.00      -1807.91
 89.26         -5.03         -0.00          2.44        191.36          0.00        277.71      42694.67          0.00      -1805.13
 89.27         -5.03         -0.00          2.44        191.31          0.00        277.73      42696.59          0.00      -1802.35
 89.28         -5.03         -0.00          2.44        191.26          0.00        277.76      42698.50          0.00      -1799.58
 89.29         -5.03         -0.00          2.44        191.21          0.00        277.78      42700.41          0.00      -1796.80
 89.30         -5.03         -0.00          2.44        191.16          0.00        277.81      42702.32          0.00      -1794.02
 89.31         -5.03         -0.00          2.43        191.11          0.00        277.83      42704.23          0.00      -1791.24
 89.32         -5.03         -0.00          2.43        191.06          0.00        277.85      42706.15          0.00      -1788.46
 89.33         -5.03         -0.00          2.43        191.01          0.00        277.88      42708.06          0.00      -1785.69
 89.34         -5.03         -0.00          2.43        190.96          0.00        277.90      42709.97          0.00      -1782.91
 89.35         -5.03         -0.00          2.43        190.91          0.00        277.93      42711.87          0.00      -1780.13
 89.36         -5.03         -0.00          2.43        190.86          0.00        277.95      42713.78          0.00      -1777.35
 89.37         -5.03         -0.00          2.42        190.81          0.00        277.98      42715.69          0.00      -1774.57
 89.38         -5.03         -0.00          2.42        190.76          0.00        278.00      42717.60          0.00      -1771.79
 89.39         -5.03         -0.00          2.42        190.71          0.00        278.02      42719.51          0.00      -1769.01
 89.40         -5.03         -0.00          2.42        190.66          0.00        278.05      42721.41          0.00      -1766.23
 89.41         -5.02         -0.00          2.42        190.61          0.00        278.07      42723.32          0.00      -1763.45
 89.42         -5.02         -0.00          2.42        190.56          0.00        278.10      42725.23          0.00      -1760.67
 89.43         -5.02         -0.00          2.41        190.51          0.00        278.12      42727.13          0.00      -1757.89
 89.44         -5.02         -0.00          2.41        190.46          0.00        278.14      42729.04          0.00      -1755.10
 89.45         -5.02         -0.00          2.41        190.41          0.00        278.17      42730.94          0.00      -1752.32
 89.46         -5.02         -0.00          2.41        190.36          0.00        278.19      42732.84          0.00      -1749.54
 89.47         -5.02         -0.00          2.41        190.31          0.00        278.22      42734.75          0.00      -1746.76
 89.48         -5.02         -0.00          2.40        190.26          0.00        278.24      42736.65          0.00      -1743.98
 89.49         -5.02         -0.00          2.40        190.21          0.00        278.27      42738.55          0.00      -1741.19
 89.50         -5.02         -0.00          2.40        190.16          0.00        278.29      42740.45          0.00      -1738.41
 89.51         -5.02         -0.00          2.40        190.11          0.00        278.31      42742.36          0.00      -1735.63
 89.52         -5.02         -0.00          2.40        190.06          0.00        278.34      42744.26          0.00      -1732.84
 89.53         -5.02         -0.00          2.40        190.01          0.00        278.36      42746.16          0.00      -1730.06
 89.54         -5.02         -0.00          2.39        189.96          0.00        278.39      42748.06          0.00      -1727.28
 89.55         -5.02         -0.00          2.39        189.91          0.00        278.41      42749.96          0.00      -1724.49
 89.56         -5.02         -0.00          2.39        189.86          0.00        278.43      42751.86          0.00      -1721.71
 89.57         -5.02         -0.00          2.39        189.81          0.00        278.46      42753.75          0.00      -1718.93
 89.58         -5.01         -0.00          2.39        189.76          0.00        278.48      42755.65          0.00      -1716.14
 89.59         -5.01         -0.00          2.39        189.71          0.00        278.50      42757.55          0.00      -1713.36
 89.60         -5.01         -0.00          2.38        189.65          0.00        278.53      42759.45          0.00      -1710.57
 89.61         -5.01         -0.00          2.38        189.60          0.00        278.55      42761.34          0.00      -1707.78
 89.62         -5.01         -0.00          2.38        189.55          0.00        278.58      42763.24          0.00      -1705.00
 89.63         -5.01         -0.00          2.38        189.50          0.00        278.60      42765.13          0.00      -1702.21
 89.64         -5.01         -0.00          2.38        189.45          0.00        278.62      42767.03          0.00      -1699.43
 89.65         -5.01         -0.00          2.38        189.40          0.00        278.65      42768.92          0.00      -1696.64
 89.66         -5.01         -0.00          2.37        189.35          0.00        278.67      42770.82          0.00      -1693.85
 89.67         -5.01         -0.00          2.37        189.30          0.00        278.70      42772.71          0.00      -1691.07
 89.68         -5.01         -0.00          2.37        189.25          0.00        278.72      42774.60          0.00      -1688.28
 89.69         -5.01         -0.00          2.37        189.20          0.00        278.74      42776.49          0.00      -1685.49
 89.70         -5.01         -0.00          2.37        189.15          0.00        278.77      42778.39          0.00      -1682.71
 89.71         -5.01         -0.00          2.37        189.10          0.00        278.79      42780.28          0.00      -1679.92
 89.72         -5.01         -0.00          2.36        189.05          0.00        278.81      42782.17          0.00      -1677.13
 89.73         -5.01         -0.00          2.36        189.00          0.00        278.84      42784.06          0.00      -1674.34
 89.74         -5.00         -0.00          2.36        188.95          0.00        278.86      42785.95          0.00      -1671.55
 89.75         -5.00         -0.00          2.36        188.90          0.00        278.88      42787.84          0.00      -1668.76
 89.76         -5.00         -0.00          2.36        188.85          0.00        278.91      42789.73          0.00      -1665.98
 89.77         -5.00         -0.00          2.36        188.80          0.00        278.93      42791.61          0.00      -1663.19
 89.78         -5.00         -0.00          2.35        188.75          0.00        278.96      42793.50          0.00      -1660.40
 89.79         -5.00         -0.00          2.35        188.70          0.00        278.98      42795.39          0.00      -1657.61
 89.80         -5.00         -0.00          2.35        188.65          0.00        279.00      42797.28          0.00      -1654.82
 89.81         -5.00         -0.00          2.35        188.60          0.00        279.03      42799.16          0.00      -1652.03
 89.82         -5.00         -0.00          2.35        188.55          0.00        279.05      42801.05          0.00      -1649.24
 89.83         -5.00         -0.00          2.35        188.50          0.00        279.07      42802.93          0.00      -1646.45
 89.84         -5.00         -0.00          2.34        188.45          0.00        279.10      42804.82          0.00      -1643.66
 89.85         -5.00         -0.00          2.34        188.40          0.00        279.12      42806.70          0.00      -1640.86
 89.86         -5.00         -0.00          2.34        188.35          0.00        279.14      42808.59          0.00      -1638.07
 89.87         -5.00         -0.00          2.34        188.30          0.00        279.17      42810.47          0.00      -1635.28
 89.88         -5.00         -0.00          2.34        188.25          0.00        279.19      42812.35          0.00      -1632.49
 89.89         -5.00         -0.00          2.33        188.20          0.00        279.21      42814.23          0.00      -1629.70
 89.90         -5.00         -0.00          2.33        188.15          0.00        279.24      42816.12          0.00      -1626.91
 89.91         -4.99         -0.00          2.33        188.10          0.00        279.26      42818.00          0.00      -1624.11
 89.92         -4.99         -0.00          2.33        188.05          0.00        279.28      42819.88          0.00      -1621.32
 89.93         -4.99         -0.00          2.33        188.00          0.00        279.31      42821.76          0.00      -1618.53
 89.94         -4.99         -0.00          2.33        187.95          0.00        279.33      42823.64          0.00      -1615.73
 89.95         -4.99         -0.00          2.32        187.90          0.00        279.35      42825.52          0.00      -1612.94
 89.96         -4.99         -0.00          2.32        187.85          0.00        279.38      42827.40          0.00      -1610.15
 89.97         -4.99         -0.00          2.32        187.80          0.00        279.40      42829.27          0.00      -1607.35
 89.98         -4.99         -0.00          2.32        187.75          0.00        279.42      42831.15          0.00      -1604.56
 89.99         -4.99         -0.00          2.32        187.70          0.00        279.45      42833.03          0.00      -1601.76
 90.00         -4.99         -0.00          2.32        187.65          0.00        279.47      42834.91          0.00      -1598.97
 90.01         -4.99         -0.00          2.31        187.60          0.00        279.49      42836.78          0.00      -1596.18
 90.02         -4.99         -0.00          2.31        187.55          0.00        279.52      42838.66          0.00      -1593.38
 90.03         -4.99         -0.00          2.31        187.50          0.00        279.54      42840.53          0.00      -1590.58
 90.04         -4.99         -0.00          2.31        187.45          0.00        279.56      42842.41          0.00      -1587.79
 90.05         -4.99         -0.00          2.31        187.41          0.00        279.58      42844.28          0.00      -1584.99
 90.06         -4.99         -0.00          2.31        187.36          0.00        279.61      42846.16          0.00      -1582.20
 90.07         -4.98         -0.00          2.30        187.31          0.00        279.63      42848.03          0.00      -1579.40
 90.08         -4.98         -0.00          2.30        187.26          0.00        279.65      42849.90          0.00      -1576.61
 90.09         -4.98         -0.00          2.30        187.21          0.00        279.68      42851.78          0.00      -1573.81
 90.10         -4.98         -0.00          2.30        187.16          0.00        279.70      42853.65          0.00      -1571.01
 90.11         -4.98         -0.00          2.30        187.11          0.00        279.72      42855.52          0.00      -1568.21
 90.12         -4.98         -0.00          2.30        187.06          0.00        279.75      42857.39          0.00      -1565.42
 90.13         -4.98         -0.00          2.29        187.01          0.00        279.77      42859.26          0.00      -1562.62
 90.14         -4.98         -0.00          2.29        186.96          0.00        279.79      42861.13          0.00      -1559.82
 90.15         -4.98         -0.00          2.29        186.91          0.00        279.81      42863.00          0.00      -1557.02
 90.16         -4.98         -0.00          2.29        186.86          0.00        279.84      42864.87          0.00      -1554.23
 90.17         -4.98         -0.00          2.29        186.81          0.00        279.86      42866.74          0.00      -1551.43
 90.18         -4.98         -0.00          2.29        186.76          0.00        279.88      42868.60          0.00      -1548.63
 90.19         -4.98         -0.00          2.28        186.71          0.00        279.91      42870.47          0.00      -1545.83
 90.20         -4.98         -0.00          2.28        186.66          0.00        279.93      42872.34          0.00      -1543.03
 90.21         -4.98         -0.00          2.28        186.61          0.00        279.95      42874.20          0.00      -1540.23
 90.22         -4.98         -0.00          2.28        186.56          0.00        279.97      42876.07          0.00      -1537.43
 90.23         -4.97         -0.00          2.28        186.51          0.00        280.00      42877.94          0.00      -1534.63
 90.24         -4.97         -0.00          2.28        186.46          0.00        280.02      42879.80          0.00      -1531.83
 90.25         -4.97         -0.00          2.27        186.41          0.00        280.04      42881.66          0.00      -1529.03
 90.26         -4.97         -0.00          2.27        186.36          0.00        280.07      42883.53          0.00      -1526.23
 90.27         -4.97         -0.00          2.27        186.31          0.00        280.09      42885.39          0.00      -1523.43
 90.28         -4.97         -0.00          2.27        186.26          0.00        280.11      42887.25          0.00      -1520.63
 90.29         -4.97         -0.00          2.27        186.21          0.00        280.13      42889.12          0.00      -1517.83
 90.30         -4.97         -0.00          2.27        186.16          0.00        280.16      42890.98          0.00      -1515.03
 90.31         -4.97         -0.00          2.26        186.11          0.00        280.18      42892.84          0.00      -1512.22
 90.32         -4.97         -0.00          2.26        186.06          0.00        280.20      42894.70          0.00      -1509.42
 90.33         -4.97         -0.00          2.26        186.01          0.00        280.22      42896.56          0.00      -1506.62
 90.34         -4.97         -0.00          2.26        185.96          0.00        280.25      42898.42          0.00      -1503.82
 90.35         -4.97         -0.00          2.26        185.91          0.00        280.27      42900.28          0.00      -1501.02
