  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
 97.67         -3.34          0.00          8.24        648.99         -0.00        300.19      64058.99         -0.00     -14326.41
 97.68         -3.34          0.00          8.24        648.96         -0.00        300.27      64065.48         -0.00     -14323.41
 97.69         -3.35          0.00          8.24        648.92         -0.00        300.35      64071.97         -0.00     -14320.41
 97.70         -3.35          0.00          8.24        648.89         -0.00        300.43      64078.46         -0.00     -14317.40
 97.71         -3.36          0.00          8.23        648.86         -0.00        300.52      64084.94         -0.00     -14314.40
 97.72         -3.36          0.00          8.23        648.82         -0.00        300.60      64091.43         -0.00     -14311.39
 97.73         -3.36          0.00          8.23        648.79         -0.00        300.68      64097.92         -0.00     -14308.38
 97.74         -3.37          0.00          8.23        648.76         -0.00        300.76      64104.41         -0.00     -14305.38
 97.75         -3.37          0.00          8.23        648.72         -0.00        300.85      64110.90         -0.00     -14302.37
 97.76         -3.37          0.00          8.22        648.69         -0.00        300.93      64117.38         -0.00     -14299.36
 97.77         -3.38          0.00          8.22        648.66         -0.00        301.01      64123.87         -0.00     -14296.35
 97.78         -3.38          0.00          8.22        648.62         -0.00        301.09      64130.36         -0.00     -14293.34
 97.79         -3.39          0.00          8.22        648.59         -0.00        301.17      64136.84         -0.00     -14290.33
 97.80         -3.39          0.00          8.21        648.55         -0.00        301.26      64143.33         -0.00     -14287.32
 97.81         -3.39          0.00          8.21        648.52         -0.00        301.34      64149.81         -0.00     -14284.30
 97.82         -3.40          0.00          8.21        648.49         -0.00        301.42      64156.30         -0.00     -14281.29
 97.83         -3.40          0.00          8.21        648.45         -0.00        301.50      64162.78         -0.00     -14278.28
 97.84         -3.40          0.00          8.20        648.42         -0.00        301.58      64169.27         -0.00     -14275.26
 97.85         -3.41          0.00          8.20        648.38         -0.00        301.67      64175.75         -0.00     -14272.24
 97.86         -3.41          0.00          8.20        648.35         -0.00        301.75      64182.24         -0.00     -14269.23
 97.87         -3.42          0.00          8.20        648.32         -0.00        301.83      64188.72         -0.00     -14266.21
 97.88         -3.42          0.00          8.20        648.28         -0.00        301.91      64195.20         -0.00     -14263.19
 97.89         -3.42          0.00          8.19        648.25         -0.00        301.99      64201.68         -0.00     -14260.17
 97.90         -3.43          0.00          8.19        648.21         -0.00        302.08      64208.17         -0.00     -14257.15
 97.91         -3.43          0.00          8.19        648.18         -0.00        302.16      64214.65         -0.00     -14254.13
 97.92         -3.44          0.00          8.19        648.14         -0.00        302.24      64221.13         -0.00     -14251.11
 97.93         -3.44          0.00          8.18        648.11         -0.00        302.32      64227.61         -0.00     -14248.08
 97.94         -3.44          0.00          8.18        648.08         -0.00        302.40      64234.09         -0.00     -14245.06
 97.95         -3.45          0.00          8.18        648.04         -0.00        302.49      64240.57         -0.00     -14242.04
 97.96         -3.45          0.00          8.18        648.01         -0.00        302.57      64247.05         -0.00     -14239.01
 97.97         -3.45          0.00          8.17        647.97         -0.00        302.65      64253.53         -0.00     -14235.98
 97.98         -3.46          0.00          8.17        647.94         -0.00        302.73      64260.01         -0.00     -14232.96
 97.99         -3.46          0.00          8.17        647.90         -0.00        302.81      64266.49         -0.00     -14229.93
 98.00         -3.47          0.00          8.17        647.87         -0.00        302.89      64272.97         -0.00     -14226.90
 98.01         -3.47          0.00          8.17        647.83         -0.00        302.98      64279.45         -0.00     -14223.87
 98.02         -3.47          0.00          8.16        647.80         -0.00        303.06      64285.93         -0.00     -14220.84
 98.03         -3.48          0.00          8.16        647.76         -0.00        303.14      64292.41         -0.00     -14217.81
 98.04         -3.48          0.00          8.16        647.73         -0.00        303.22      64298.88         -0.00     -14214.78
 98.05         -3.49          0.00          8.16        647.69         -0.00        303.30      64305.36         -0.00     -14211.75
 98.06         -3.49          0.00          8.15        647.66         -0.00        303.38      64311.84         -0.00     -14208.71
 98.07         -3.49          0.00          8.15        647.63         -0.00        303.47      64318.31         -0.00     -14205.68
 98.08         -3.50          0.00          8.15        647.59         -0.00        303.55      64324.79         -0.00     -14202.64
 98.09         -3.50          0.00          8.15        647.56         -0.00        303.63      64331.27         -0.00     -14199.61
 98.10         -3.50          0.00          8.14        647.52         -0.00        303.71      64337.74         -0.00     -14196.57
 98.11         -3.51          0.00          8.14        647.49         -0.00        303.79      64344.22         -0.00     -14193.53
 98.12         -3.51          0.00          8.14        647.45         -0.00        303.87      64350.69         -0.00     -14190.50
 98.13         -3.52          0.00          8.14        647.41         -0.00        303.95      64357.16         -0.00     -14187.46
 98.14         -3.52          0.00          8.13        647.38         -0.00        304.04      64363.64         -0.00     -14184.42
 98.15         -3.52          0.00          8.13        647.34         -0.00        304.12      64370.11         -0.00     -14181.38
 98.16         -3.53          0.00          8.13        647.31         -0.00        304.20      64376.59         -0.00     -14178.33
 98.17         -3.53          0.00          8.13        647.27         -0.00        304.28      64383.06         -0.00     -14175.29
 98.18         -3.54          0.00          8.12        647.24         -0.00        304.36      64389.53         -0.00     -14172.25
 98.19         -3.54          0.00          8.12        647.20         -0.00        304.44      64396.00         -0.00     -14169.20
 98.20         -3.54          0.00          8.12        647.17         -0.00        304.52      64402.47         -0.00     -14166.16
 98.21         -3.55          0.00          8.12        647.13         -0.00        304.60      64408.95         -0.00     -14163.11
 98.22         -3.55          0.00          8.11        647.10         -0.00        304.69      64415.42         -0.00     -14160.07
 98.23         -3.56          0.00          8.11        647.06         -0.00        304.77      64421.89         -0.00     -14157.02
 98.24         -3.56          0.00          8.11        647.03         -0.00        304.85      64428.36         -0.00     -14153.97
 98.25         -3.56          0.00          8.11        646.99         -0.00        304.93      64434.83         -0.00     -14150.92
 98.26         -3.57          0.00          8.11        646.95         -0.00        305.01      64441.30         -0.00     -14147.87
 98.27         -3.57          0.00          8.10        646.92         -0.00        305.09      64447.77         -0.00     -14144.82
 98.28         -3.58          0.00          8.10        646.88         -0.00        305.17      64454.24         -0.00     -14141.77
 98.29         -3.58          0.00          8.10        646.85         -0.00        305.25      64460.71         -0.00     -14138.72
 98.30         -3.58          0.00          8.10        646.81         -0.00        305.33      64467.17         -0.00     -14135.67
 98.31         -3.59          0.00          8.09        646.78         -0.00        305.42      64473.64         -0.00     -14132.61
 98.32         -3.59          0.00          8.09        646.74         -0.00        305.50      64480.11         -0.00     -14129.56
 98.33         -3.60          0.00          8.09        646.70         -0.00        305.58      64486.58         -0.00     -14126.50
 98.34         -3.60          0.00          8.09        646.67         -0.00        305.66      64493.04         -0.00     -14123.45
 98.35         -3.60          0.00          8.08        646.63         -0.00        305.74      64499.51         -0.00     -14120.39
 98.36         -3.61          0.00          8.08        646.60         -0.00        305.82      64505.98         -0.00     -14117.33
 98.37         -3.61          0.00          8.08        646.56         -0.00        305.90      64512.44         -0.00     -14114.27
 98.38         -3.62          0.00          8.08        646.52         -0.00        305.98      64518.91         -0.00     -14111.21
 98.39         -3.62          0.00          8.07        646.49         -0.00        306.06      64525.37         -0.00     -14108.15
 98.40         -3.62          0.00          8.07        646.45         -0.00        306.14      64531.84         -0.00     -14105.09
 98.41         -3.63          0.00          8.07        646.41         -0.00        306.22      64538.30         -0.00     -14102.03
 98.42         -3.63          0.00          8.07        646.38         -0.00        306.30      64544.77         -0.00     -14098.97
 98.43         -3.64          0.00          8.06        646.34         -0.00        306.38      64551.23         -0.00     -14095.90
 98.44         -3.64          0.00          8.06        646.31         -0.00        306.47      64557.69         -0.00     -14092.84
 98.45         -3.64          0.00          8.06        646.27         -0.00        306.55      64564.15         -0.00     -14089.78
 98.46         -3.65          0.00          8.06        646.23         -0.00        306.63      64570.62         -0.00     -14086.71
 98.47         -3.65          0.00          8.05        646.20         -0.00        306.71      64577.08         -0.00     -14083.64
 98.48         -3.66          0.00          8.05        646.16         -0.00        306.79      64583.54         -0.00     -14080.58
 98.49         -3.66          0.00          8.05        646.12         -0.00        306.87      64590.00         -0.00     -14077.51
 98.50         -3.66          0.00          8.05        646.09         -0.00        306.95      64596.46         -0.00     -14074.44
 98.51         -3.67          0.00          8.04        646.05         -0.00        307.03      64602.92         -0.00     -14071.37
 98.52         -3.67          0.00          8.04        646.01         -0.00        307.11      64609.38         -0.00     -14068.30
 98.53         -3.68          0.00          8.04        645.98         -0.00        307.19      64615.84         -0.00     -14065.23
 98.54         -3.68          0.00          8.04        645.94         -0.00        307.27      64622.30         -0.00     -14062.15
 98.55         -3.68          0.00          8.03        645.90         -0.00        307.35      64628.76         -0.00     -14059.08
 98.56         -3.69          0.00          8.03        645.87         -0.00        307.43      64635.22         -0.00     -14056.01
 98.57         -3.69          0.00          8.03        645.83         -0.00        307.51      64641.68         -0.00     -14052.93
 98.58         -3.70          0.00          8.03        645.79         -0.00        307.59      64648.14         -0.00     -14049.86
 98.59         -3.70          0.00          8.02        645.76         -0.00        307.67      64654.60         -0.00     -14046.78
 98.60         -3.70          0.00          8.02        645.72         -0.00        307.75      64661.05         -0.00     -14043.70
 98.61         -3.71          0.00          8.02        645.68         -0.00        307.83      64667.51         -0.00     -14040.63
 98.62         -3.71          0.00          8.02        645.64         -0.00        307.91      64673.97         -0.00     -14037.55
 98.63         -3.72          0.00          8.01        645.61         -0.00        307.99      64680.42         -0.00     -14034.47
 98.64         -3.72          0.00          8.01        645.57         -0.00        308.07      64686.88         -0.00     -14031.39
 98.65         -3.73          0.00          8.01        645.53         -0.00        308.15      64693.34         -0.00     -14028.31
 98.66         -3.73          0.00          8.01        645.50         -0.00        308.23      64699.79         -0.00     -14025.22
 98.67         -3.73          0.00          8.00        645.46         -0.00        308.31      64706.25         -0.00     -14022.14
 98.68         -3.74          0.00          8.00        645.42         -0.00        308.39      64712.70         -0.00     -14019.06
 98.69         -3.74          0.00          8.00        645.38         -0.00        308.47      64719.15         -0.00     -14015.97
 98.70         -3.75          0.00          7.99        645.35         -0.00        308.55      64725.61         -0.00     -14012.89
 98.71         -3.75          0.00          7.99        645.31         -0.00        308.63      64732.06         -0.00     -14009.80
 98.72         -3.75          0.00          7.99        645.27         -0.00        308.71      64738.51         -0.00     -14006.72
 98.73         -3.76          0.00          7.99        645.23         -0.00        308.79      64744.97         -0.00     -14003.63
 98.74         -3.76          0.00          7.98        645.20         -0.00        308.87      64751.42         -0.00     -14000.54
 98.75         -3.77          0.00          7.98        645.16         -0.00        308.95      64757.87         -0.00     -13997.45
 98.76         -3.77          0.00          7.98        645.12         -0.00        309.03      64764.32         -0.00     -13994.36
 98.77         -3.78          0.00          7.98        645.08         -0.00        309.11      64770.77         -0.00     -13991.27
 98.78         -3.78          0.00          7.97        645.04         -0.00        309.19      64777.22         -0.00     -13988.18
 98.79         -3.78          0.00          7.97        645.01         -0.00        309.27      64783.67         -0.00     -13985.09
 98.80         -3.79          0.00          7.97        644.97         -0.00        309.35      64790.12         -0.00     -13981.99
 98.81         -3.79          0.00          7.97        644.93         -0.00        309.43      64796.57         -0.00     -13978.90
 98.82         -3.80          0.00          7.96        644.89         -0.00        309.51      64803.02         -0.00     -13975.80
 98.83         -3.80          0.00          7.96        644.86         -0.00        309.59      64809.47         -0.00     -13972.71
 98.84         -3.80          0.00          7.96        644.82         -0.00        309.67      64815.92         -0.00     -13969.61
 98.85         -3.81          0.00          7.96        644.78         -0.00        309.75      64822.37         -0.00     -13966.52
 98.86         -3.81          0.00          7.95        644.74         -0.00        309.83      64828.81         -0.00     -13963.42
 98.87         -3.82          0.00          7.95        644.70         -0.00        309.91      64835.26         -0.00     -13960.32
 98.88         -3.82          0.00          7.95        644.66         -0.00        309.99      64841.71         -0.00     -13957.22
 98.89         -3.83          0.00          7.95        644.63         -0.00        310.07      64848.16         -0.00     -13954.12
 98.90         -3.83          0.00          7.94        644.59         -0.00        310.15      64854.60         -0.00     -13951.02
 98.91         -3.83          0.00          7.94        644.55         -0.00        310.23      64861.05         -0.00     -13947.92
 98.92         -3.84          0.00          7.94        644.51         -0.00        310.31      64867.49         -0.00     -13944.81
 98.93         -3.84          0.00          7.93        644.47         -0.00        310.38      64873.94         -0.00     -13941.71
 98.94         -3.85          0.00          7.93        644.43         -0.00        310.46      64880.38         -0.00     -13938.61
 98.95         -3.85          0.00          7.93        644.40         -0.00        310.54      64886.83         -0.00     -13935.50
 98.96         -3.86          0.00          7.93        644.36         -0.00        310.62      64893.27         -0.00     -13932.39
 98.97         -3.86          0.00          7.92        644.32         -0.00        310.70      64899.71         -0.00     -13929.29
 98.98         -3.86          0.00          7.92        644.28         -0.00        310.78      64906.16         -0.00     -13926.18
 98.99         -3.87          0.00          7.92        644.24         -0.00        310.86      64912.60         -0.00     -13923.07
 99.00         -3.87          0.00          7.92        644.20         -0.00        310.94      64919.04         -0.00     -13919.96
 99.01         -3.88          0.00          7.91        644.16         -0.00        311.02      64925.48         -0.00     -13916.85
 99.02         -3.88          0.00          7.91        644.13         -0.00        311.10      64931.92         -0.00     -13913.74
 99.03         -3.89          0.00          7.91        644.09         -0.00        311.18      64938.37         -0.00     -13910.63
 99.04         -3.89          0.00          7.91        644.05         -0.00        311.26      64944.81         -0.00     -13907.52
 99.05         -3.89          0.00          7.90        644.01         -0.00        311.33      64951.25         -0.00     -13904.41
 99.06         -3.90          0.00          7.90        643.97         -0.00        311.41      64957.69         -0.00     -13901.29
 99.07         -3.90          0.00          7.90        643.93         -0.00        311.49      64964.13         -0.00     -13898.18
 99.08         -3.91          0.00          7.89        643.89         -0.00        311.57      64970.56         -0.00     -13895.06
 99.09         -3.91          0.00          7.89        643.85         -0.00        311.65      64977.00         -0.00     -13891.95
 99.10         -3.92          0.00          7.89        643.81         -0.00        311.73      64983.44         -0.00     -13888.83
 99.11         -3.92          0.00          7.89        643.77         -0.00        311.81      64989.88         -0.00     -13885.71
 99.12         -3.92          0.00          7.88        643.74         -0.00        311.89      64996.32         -0.00     -13882.59
 99.13         -3.93          0.00          7.88        643.70         -0.00        311.97      65002.75         -0.00     -13879.47
 99.14         -3.93          0.00          7.88        643.66         -0.00        312.04      65009.19         -0.00     -13876.35
 99.15         -3.94          0.00          7.88        643.62         -0.00        312.12      65015.63         -0.00     -13873.23
 99.16         -3.94          0.00          7.87        643.58         -0.00        312.20      65022.06         -0.00     -13870.11
 99.17         -3.95          0.00          7.87        643.54         -0.00        312.28      65028.50         -0.00     -13866.99
 99.18         -3.95          0.00          7.87        643.50         -0.00        312.36      65034.93         -0.00     -13863.87
 99.19         -3.96          0.00          7.86        643.46         -0.00        312.44      65041.37         -0.00     -13860.74
 99.20         -3.96          0.00          7.86        643.42         -0.00        312.52      65047.80         -0.00     -13857.62
 99.21         -3.96          0.00          7.86        643.38         -0.00        312.60      65054.24         -0.00     -13854.49
 99.22         -3.97          0.00          7.86        643.34         -0.00        312.67      65060.67         -0.00     -13851.37
 99.23         -3.97          0.00          7.85        643.30         -0.00        312.75      65067.10         -0.00     -13848.24
 99.24         -3.98          0.00          7.85        643.26         -0.00        312.83      65073.54         -0.00     -13845.11
 99.25         -3.98          0.00          7.85        643.22         -0.00        312.91      65079.97         -0.00     -13841.98
 99.26         -3.99          0.00          7.84        643.18         -0.00        312.99      65086.40         -0.00     -13838.85
 99.27         -3.99          0.00          7.84        643.14         -0.00        313.07      65092.83         -0.00     -13835.72
 99.28         -3.99          0.00          7.84        643.10         -0.00        313.14      65099.26         -0.00     -13832.59
 99.29         -4.00          0.00          7.84        643.06         -0.00        313.22      65105.69         -0.00     -13829.46
 99.30         -4.00          0.00          7.83        643.02         -0.00        313.30      65112.13         -0.00     -13826.33
 99.31         -4.01          0.00          7.83        642.98         -0.00        313.38      65118.56         -0.00     -13823.19
 99.32         -4.01          0.00          7.83        642.94         -0.00        313.46      65124.99         -0.00     -13820.06
 99.33         -4.02          0.00          7.83        642.90         -0.00        313.54      65131.41         -0.00     -13816.92
 99.34         -4.02          0.00          7.82        642.86         -0.00        313.61      65137.84         -0.00     -13813.79
 99.35         -4.03          0.00          7.82        642.82         -0.00        313.69      65144.27         -0.00     -13810.65
 99.36         -4.03          0.00          7.82        642.78         -0.00        313.77      65150.70         -0.00     -13807.51
 99.37         -4.03          0.00          7.81        642.74         -0.00        313.85      65157.13         -0.00     -13804.38
 99.38         -4.04          0.00          7.81        642.70         -0.00        313.93      65163.55         -0.00     -13801.24
 99.39         -4.04          0.00          7.81        642.66         -0.00        314.01      65169.98         -0.00     -13798.10
 99.40         -4.05          0.00          7.81        642.62         -0.00        314.08      65176.41         -0.00     -13794.96
 99.41         -4.05          0.00          7.80        642.58         -0.00        314.16      65182.83         -0.00     -13791.82
 99.42         -4.06          0.00          7.80        642.54         -0.00        314.24      65189.26         -0.00     -13788.67
 99.43         -4.06          0.00          7.80        642.50         -0.00        314.32      65195.68         -0.00     -13785.53
 99.44         -4.07          0.00          7.79        642.46         -0.00        314.40      65202.11         -0.00     -13782.39
 99.45         -4.07          0.00          7.79        642.42         -0.00        314.47      65208.53         -0.00     -13779.24
 99.46         -4.08          0.00          7.79        642.38         -0.00        314.55      65214.96         -0.00     -13776.10
 99.47         -4.08          0.00          7.79        642.33         -0.00        314.63      65221.38         -0.00     -13772.95
 99.48         -4.08          0.00          7.78        642.29         -0.00        314.71      65227.80         -0.00     -13769.81
 99.49         -4.09          0.00          7.78        642.25         -0.00        314.79      65234.23         -0.00     -13766.66
 99.50         -4.09          0.00          7.78        642.21         -0.00        314.86      65240.65         -0.00     -13763.51
 99.51         -4.10          0.00          7.77        642.17         -0.00        314.94      65247.07         -0.00     -13760.36
 99.52         -4.10          0.00          7.77        642.13         -0.00        315.02      65253.49         -0.00     -13757.21
 99.53         -4.11          0.00          7.77        642.09         -0.00        315.10      65259.91         -0.00     -13754.06
 99.54         -4.11          0.00          7.77        642.05         -0.00        315.17      65266.33         -0.00     -13750.91
 99.55         -4.12          0.00          7.76        642.01         -0.00        315.25      65272.75         -0.00     -13747.76
 99.56         -4.12          0.00          7.76        641.97         -0.00        315.33      65279.17         -0.00     -13744.60
 99.57         -4.12          0.00          7.76        641.92         -0.00        315.41      65285.59         -0.00     -13741.45
 99.58         -4.13          0.00          7.75        641.88         -0.00        315.48      65292.01         -0.00     -13738.30
 99.59         -4.13          0.00          7.75        641.84         -0.00        315.56      65298.43         -0.00     -13735.14
 99.60         -4.14          0.00          7.75        641.80         -0.00        315.64      65304.85         -0.00     -13731.99
 99.61         -4.14          0.00          7.75        641.76         -0.00        315.72      65311.27         -0.00     -13728.83
 99.62         -4.15          0.00          7.74        641.72         -0.00        315.79      65317.68         -0.00     -13725.67
 99.63         -4.15          0.00          7.74        641.68         -0.00        315.87      65324.10         -0.00     -13722.51
 99.64         -4.16          0.00          7.74        641.63         -0.00        315.95      65330.52         -0.00     -13719.35
 99.65         -4.16          0.00          7.73        641.59         -0.00        316.03      65336.93         -0.00     -13716.19
 99.66         -4.17          0.00          7.73        641.55         -0.00        316.10      65343.35         -0.00     -13713.03
 99.67         -4.17          0.00          7.73        641.51         -0.00        316.18      65349.77         -0.00     -13709.87
 99.68         -4.18          0.00          7.72        641.47         -0.00        316.26      65356.18         -0.00     -13706.71
 99.69         -4.18          0.00          7.72        641.43         -0.00        316.34      65362.59         -0.00     -13703.55
 99.70         -4.18          0.00          7.72        641.38         -0.00        316.41      65369.01         -0.00     -13700.38
 99.71         -4.19          0.00          7.72        641.34         -0.00        316.49      65375.42         -0.00     -13697.22
 99.72         -4.19          0.00          7.71        641.30         -0.00        316.57      65381.84         -0.00     -13694.05
 99.73         -4.20          0.00          7.71        641.26         -0.00        316.64      65388.25         -0.00     -13690.89
 99.74         -4.20          0.00          7.71        641.22         -0.00        316.72      65394.66         -0.00     -13687.72
 99.75         -4.21          0.00          7.70        641.17         -0.00        316.80      65401.07         -0.00     -13684.55
 99.76         -4.21          0.00          7.70        641.13         -0.00        316.88      65407.48         -0.00     -13681.38
 99.77         -4.22          0.00          7.70        641.09         -0.00        316.95      65413.90         -0.00     -13678.21
 99.78         -4.22          0.00          7.70        641.05         -0.00        317.03      65420.31         -0.00     -13675.04
 99.79         -4.23          0.00          7.69        641.01         -0.00        317.11      65426.72         -0.00     -13671.87
 99.80         -4.23          0.00          7.69        640.96         -0.00        317.18      65433.13         -0.00     -13668.70
 99.81         -4.24          0.00          7.69        640.92         -0.00        317.26      65439.54         -0.00     -13665.53
 99.82         -4.24          0.00          7.68        640.88         -0.00        317.34      65445.94         -0.00     -13662.36
 99.83         -4.25          0.00          7.68        640.84         -0.00        317.41      65452.35         -0.00     -13659.18
 99.84         -4.25          0.00          7.68        640.79         -0.00        317.49      65458.76         -0.00     -13656.01
 99.85         -4.25          0.00          7.67        640.75         -0.00        317.57      65465.17         -0.00     -13652.83
 99.86         -4.26          0.00          7.67        640.71         -0.00        317.64      65471.58         -0.00     -13649.66
 99.87         -4.26          0.00          7.67        640.67         -0.00        317.72      65477.98         -0.00     -13646.48
 99.88         -4.27          0.00          7.67        640.62         -0.00        317.80      65484.39         -0.00     -13643.30
 99.89         -4.27          0.00          7.66        640.58         -0.00        317.87      65490.80         -0.00     -13640.13
 99.90         -4.28          0.00          7.66        640.54         -0.00        317.95      65497.20         -0.00     -13636.95
 99.91         -4.28          0.00          7.66        640.50         -0.00        318.03      65503.61         -0.00     -13633.77
 99.92         -4.29          0.00          7.65        640.45         -0.00        318.10      65510.01         -0.00     -13630.59
 99.93         -4.29          0.00          7.65        640.41         -0.00        318.18      65516.42         -0.00     -13627.40
 99.94         -4.30          0.00          7.65        640.37         -0.00        318.26      65522.82         -0.00     -13624.22
 99.95         -4.30          0.00          7.64        640.32         -0.00        318.33      65529.22         -0.00     -13621.04
 99.96         -4.31          0.00          7.64        640.28         -0.00        318.41      65535.63         -0.00     -13617.86
 99.97         -4.31          0.00          7.64        640.24         -0.00        318.49      65542.03         -0.00     -13614.67
 99.98         -4.32          0.00          7.63        640.19         -0.00        318.56      65548.43         -0.00     -13611.49
 99.99         -4.32          0.00          7.63        640.15         -0.00        318.64      65554.83         -0.00     -13608.30
100.00         -4.33          0.00          7.63        640.11         -0.00        318.71      65561.23         -0.00     -13605.11
100.01         -4.33          0.00          7.63        640.06         -0.00        318.79      65567.63         -0.00     -13601.93
100.02         -4.33          0.00          7.62        640.02         -0.00        318.87      65574.04         -0.00     -13598.74
100.03         -4.34          0.00          7.62        639.98         -0.00        318.94      65580.44         -0.00     -13595.55
100.04         -4.34          0.00          7.62        639.93         -0.00        319.02      65586.83         -0.00     -13592.36
100.05         -4.35          0.00          7.61        639.89         -0.00        319.10      65593.23         -0.00     -13589.17
100.06         -4.35          0.00          7.61        639.85         -0.00        319.17      65599.63         -0.00     -13585.98
100.07         -4.36          0.00          7.61        639.80         -0.00        319.25      65606.03         -0.00     -13582.78
100.08         -4.36          0.00          7.60        639.76         -0.00        319.32      65612.43         -0.00     -13579.59
100.09         -4.37          0.00          7.60        639.72         -0.00        319.40      65618.83         -0.00     -13576.40
100.10         -4.37          0.00          7.60        639.67         -0.00        319.48      65625.22         -0.00     -13573.20
100.11         -4.38          0.00          7.59        639.63         -0.00        319.55      65631.62         -0.00     -13570.01
100.12         -4.38          0.00          7.59        639.59         -0.00        319.63      65638.02         -0.00     -13566.81
100.13         -4.39          0.00          7.59        639.54         -0.00        319.70      65644.41         -0.00     -13563.62
100.14         -4.39          0.00          7.59        639.50         -0.00        319.78      65650.81         -0.00     -13560.42
100.15         -4.40          0.00          7.58        639.45         -0.00        319.86      65657.20         -0.00     -13557.22
100.16         -4.40          0.00          7.58        639.41         -0.00        319.93      65663.60         -0.00     -13554.02
100.17         -4.41          0.00          7.58        639.37         -0.00        320.01      65669.99         -0.00     -13550.82
100.18         -4.41          0.00          7.57        639.32         -0.00        320.08      65676.38         -0.00     -13547.62
100.19         -4.42          0.00          7.57        639.28         -0.00        320.16      65682.78         -0.00     -13544.42
100.20         -4.42          0.00          7.57        639.23         -0.00        320.23      65689.17         -0.00     -13541.22
100.21         -4.43          0.00          7.56        639.19         -0.00        320.31      65695.56         -0.00     -13538.01
100.22         -4.43          0.00          7.56        639.14         -0.00        320.39      65701.95         -0.00     -13534.81
100.23         -4.44          0.00          7.56        639.10         -0.00        320.46      65708.34         -0.00     -13531.61
100.24         -4.44          0.00          7.55        639.06         -0.00        320.54      65714.73         -0.00     -13528.40
100.25         -4.45          0.00          7.55        639.01         -0.00        320.61      65721.12         -0.00     -13525.20
100.26         -4.45          0.00          7.55        638.97         -0.00        320.69      65727.51         -0.00     -13521.99
100.27         -4.46          0.00          7.54        638.92         -0.00        320.76      65733.90         -0.00     -13518.78
100.28         -4.46          0.00          7.54        638.88         -0.00        320.84      65740.29         -0.00     -13515.57
100.29         -4.47          0.00          7.54        638.83         -0.00        320.91      65746.68         -0.00     -13512.37
100.30         -4.47          0.00          7.53        638.79         -0.00        320.99      65753.07         -0.00     -13509.16
100.31         -4.48          0.00          7.53        638.74         -0.00        321.06      65759.46         -0.00     -13505.95
100.32         -4.48          0.00          7.53        638.70         -0.00        321.14      65765.84         -0.00     -13502.74
100.33         -4.49          0.00          7.53        638.65         -0.00        321.22      65772.23         -0.00     -13499.52
100.34         -4.49          0.00          7.52        638.61         -0.00        321.29      65778.62         -0.00     -13496.31
100.35         -4.50          0.00          7.52        638.56         -0.00        321.37      65785.00         -0.00     -13493.10
100.36         -4.50          0.00          7.52        638.52         -0.00        321.44      65791.39         -0.00     -13489.88
100.37         -4.51          0.00          7.51        638.47         -0.00        321.52      65797.77         -0.00     -13486.67
100.38         -4.51          0.00          7.51        638.43         -0.00        321.59      65804.16         -0.00     -13483.45
100.39         -4.52          0.00          7.51        638.38         -0.00        321.67      65810.54         -0.00     -13480.24
100.40         -4.52          0.00          7.50        638.34         -0.00        321.74      65816.93         -0.00     -13477.02
100.41         -4.53          0.00          7.50        638.29         -0.00        321.82      65823.31         -0.00     -13473.80
100.42         -4.53          0.00          7.50        638.25         -0.00        321.89      65829.69         -0.00     -13470.58
100.43         -4.54          0.00          7.49        638.20         -0.00        321.97      65836.07         -0.00     -13467.36
100.44         -4.54          0.00          7.49        638.16         -0.00        322.04      65842.46         -0.00     -13464.14
100.45         -4.55          0.00          7.49        638.11         -0.00        322.12      65848.84         -0.00     -13460.92
100.46         -4.55          0.00          7.48        638.07         -0.00        322.19      65855.22         -0.00     -13457.70
100.47         -4.56          0.00          7.48        638.02         -0.00        322.27      65861.60         -0.00     -13454.48
100.48         -4.56          0.00          7.48        637.98         -0.00        322.34      65867.98         -0.00     -13451.26
100.49         -4.57          0.00          7.47        637.93         -0.00        322.42      65874.36         -0.00     -13448.03
100.50         -4.57          0.00          7.47        637.88         -0.00        322.49      65880.74         -0.00     -13444.81
100.51         -4.58          0.00          7.47        637.84         -0.00        322.56      65887.12         -0.00     -13441.58
100.52         -4.58          0.00          7.46        637.79         -0.00        322.64      65893.49         -0.00     -13438.36
100.53         -4.59          0.00          7.46        637.75         -0.00        322.71      65899.87         -0.00     -13435.13
100.54         -4.59          0.00          7.46        637.70         -0.00        322.79      65906.25         -0.00     -13431.90
100.55         -4.60          0.00          7.45        637.66         -0.00        322.86      65912.63         -0.00     -13428.67
100.56         -4.60          0.00          7.45        637.61         -0.00        322.94      65919.00         -0.00     -13425.45
100.57         -4.61          0.00          7.45        637.56         -0.00        323.01      65925.38         -0.00     -13422.22
100.58         -4.61          0.00          7.44        637.52         -0.00        323.09      65931.75         -0.00     -13418.99
100.59         -4.62          0.00          7.44        637.47         -0.00        323.16      65938.13         -0.00     -13415.75
100.60         -4.62          0.00          7.44        637.43         -0.00        323.24      65944.50         -0.00     -13412.52
100.61         -4.63          0.00          7.43        637.38         -0.00        323.31      65950.88         -0.00     -13409.29
100.62         -4.63          0.00          7.43        637.33         -0.00        323.38      65957.25         -0.00     -13406.06
100.63         -4.64          0.00          7.43        637.29         -0.00        323.46      65963.62         -0.00     -13402.82
