  t(s)       AF(deg)     apha(deg)    phi_c(deg)        V(m/s)       Cs(m/s)            Ma      mass(kg)
 40.38          0.02          0.00          0.00        360.04        336.00          1.07        324.50
 40.39          0.02          0.00          0.00        359.95        336.00          1.07        324.50
 40.40          0.02          0.00          0.00        359.86        336.01          1.07        324.50
 40.41          0.02          0.00          0.00        359.77        336.01          1.07        324.50
 40.42          0.02          0.00          0.00        359.69        336.02          1.07        324.50
 40.43          0.02          0.00          0.00        359.60        336.02          1.07        324.50
 40.44          0.02          0.00          0.00        359.51        336.03          1.07        324.50
 40.45          0.02          0.00          0.00        359.42        336.03          1.07        324.50
 40.46          0.02          0.00          0.00        359.33        336.04          1.07        324.50
 40.47          0.02          0.00          0.00        359.25        336.04          1.07        324.50
 40.48          0.02          0.00          0.00        359.16        336.04          1.07        324.50
 40.49          0.02          0.00          0.00        359.07        336.05          1.07        324.50
 40.50          0.02          0.00          0.00        358.98        336.05          1.07        324.50
 40.51          0.02          0.00          0.00        358.90        336.06          1.07        324.50
 40.52          0.02          0.00          0.00        358.81        336.06          1.07        324.50
 40.53          0.02          0.00          0.00        358.72        336.07          1.07        324.50
 40.54          0.02          0.00          0.00        358.63        336.07          1.07        324.50
 40.55          0.02          0.00          0.00        358.55        336.08          1.07        324.50
 40.56          0.02          0.00          0.00        358.46        336.08          1.07        324.50
 40.57          0.02          0.00          0.00        358.37        336.09          1.07        324.50
 40.58          0.02          0.00          0.00        358.29        336.09          1.07        324.50
 40.59          0.02          0.00          0.00        358.20        336.10          1.07        324.50
 40.60          0.02          0.00          0.00        358.11        336.10          1.07        324.50
 40.61          0.02          0.00          0.00        358.03        336.10          1.07        324.50
 40.62          0.02          0.00          0.00        357.94        336.11          1.06        324.50
 40.63          0.02          0.00          0.00        357.86        336.11          1.06        324.50
 40.64          0.02          0.00          0.00        357.77        336.12          1.06        324.50
 40.65          0.02          0.00          0.00        357.69        336.12          1.06        324.50
 40.66          0.02          0.00          0.00        357.60        336.13          1.06        324.50
 40.67          0.02          0.00          0.00        357.51        336.13          1.06        324.50
 40.68          0.02          0.00          0.00        357.43        336.14          1.06        324.50
 40.69          0.02          0.00          0.00        357.34        336.14          1.06        324.50
 40.70          0.02          0.00          0.00        357.26        336.15          1.06        324.50
 40.71          0.02          0.00          0.00        357.17        336.15          1.06        324.50
 40.72          0.02          0.00          0.00        357.09        336.15          1.06        324.50
 40.73          0.02          0.00          0.00        357.00        336.16          1.06        324.50
 40.74          0.02          0.00          0.00        356.92        336.16          1.06        324.50
 40.75          0.02          0.00          0.00        356.84        336.17          1.06        324.50
 40.76          0.02          0.00          0.00        356.75        336.17          1.06        324.50
 40.77          0.02          0.00          0.00        356.67        336.18          1.06        324.50
 40.78          0.02          0.00          0.00        356.58        336.18          1.06        324.50
 40.79          0.02          0.00          0.00        356.50        336.19          1.06        324.50
 40.80          0.02          0.00          0.00        356.41        336.19          1.06        324.50
 40.81          0.02          0.00          0.00        356.33        336.20          1.06        324.50
 40.82          0.02          0.00          0.00        356.25        336.20          1.06        324.50
 40.83          0.02          0.00          0.00        356.16        336.21          1.06        324.50
 40.84          0.02          0.00          0.00        356.08        336.21          1.06        324.50
 40.85          0.02          0.00          0.00        356.00        336.22          1.06        324.50
 40.86          0.02          0.00          0.00        355.91        336.22          1.06        324.50
 40.87          0.02          0.00          0.00        355.83        336.22          1.06        324.50
 40.88          0.02          0.00          0.00        355.75        336.23          1.06        324.50
 40.89          0.02          0.00          0.00        355.67        336.23          1.06        324.50
 40.90          0.02          0.00          0.00        355.58        336.24          1.06        324.50
 40.91          0.02          0.00          0.00        355.50        336.24          1.06        324.50
 40.92          0.02          0.00          0.00        355.42        336.25          1.06        324.50
 40.93          0.02          0.00          0.00        355.34        336.25          1.06        324.50
 40.94          0.02          0.00          0.00        355.25        336.26          1.06        324.50
 40.95          0.02          0.00          0.00        355.17        336.26          1.06        324.50
 40.96          0.02          0.00          0.00        355.09        336.27          1.06        324.50
 40.97          0.02          0.00          0.00        355.01        336.27          1.06        324.50
 40.98          0.02          0.00          0.00        354.92        336.28          1.06        324.50
 40.99          0.02          0.00          0.00        354.84        336.28          1.06        324.50
 41.00          0.02          0.00          0.00        354.76        336.29          1.05        324.50
 41.01          0.02          0.00          0.00        354.68        336.29          1.05        324.50
 41.02          0.02          0.00          0.00        354.60        336.29          1.05        324.50
 41.03          0.02          0.00          0.00        354.52        336.30          1.05        324.50
 41.04          0.02          0.00          0.00        354.44        336.30          1.05        324.50
 41.05          0.02          0.00          0.00        354.36        336.31          1.05        324.50
 41.06          0.02          0.00          0.00        354.27        336.31          1.05        324.50
 41.07          0.02          0.00          0.00        354.19        336.32          1.05        324.50
 41.08          0.02          0.00          0.00        354.11        336.32          1.05        324.50
 41.09          0.02          0.00          0.00        354.03        336.33          1.05        324.50
 41.10          0.02          0.00          0.00        353.95        336.33          1.05        324.50
 41.11          0.02          0.00          0.00        353.87        336.34          1.05        324.50
 41.12          0.02          0.00          0.00        353.79        336.34          1.05        324.50
 41.13          0.02          0.00          0.00        353.71        336.35          1.05        324.50
 41.14          0.02          0.00          0.00        353.63        336.35          1.05        324.50
 41.15          0.02          0.00          0.00        353.55        336.36          1.05        324.50
 41.16          0.02          0.00          0.00        353.47        336.36          1.05        324.50
 41.17          0.02          0.00          0.00        353.39        336.36          1.05        324.50
 41.18          0.02          0.00          0.00        353.31        336.37          1.05        324.50
 41.19          0.02          0.00          0.00        353.23        336.37          1.05        324.50
 41.20          0.02          0.00          0.00        353.15        336.38          1.05        324.50
 41.21          0.02          0.00          0.00        353.07        336.38          1.05        324.50
 41.22          0.02          0.00          0.00        352.99        336.39          1.05        324.50
 41.23          0.02          0.00          0.00        352.92        336.39          1.05        324.50
 41.24          0.02          0.00          0.00        352.84        336.40          1.05        324.50
 41.25          0.02          0.00          0.00        352.76        336.40          1.05        324.50
 41.26          0.02          0.00          0.00        352.68        336.41          1.05        324.50
 41.27          0.02          0.00          0.00        352.60        336.41          1.05        324.50
 41.28          0.02          0.00          0.00        352.52        336.42          1.05        324.50
 41.29          0.02          0.00          0.00        352.44        336.42          1.05        324.50
 41.30          0.02          0.00          0.00        352.37        336.43          1.05        324.50
 41.31          0.02          0.00          0.00        352.29        336.43          1.05        324.50
 41.32          0.02          0.00          0.00        352.21        336.44          1.05        324.50
 41.33          0.02          0.00          0.00        352.13        336.44          1.05        324.50
 41.34          0.02          0.00          0.00        352.05        336.45          1.05        324.50
 41.35          0.02          0.00          0.00        351.98        336.45          1.05        324.50
 41.36          0.02          0.00          0.00        351.90        336.45          1.05        324.50
 41.37          0.02          0.00          0.00        351.82        336.46          1.05        324.50
 41.38          0.02          0.00          0.00        351.74        336.46          1.05        324.50
 41.39          0.02          0.00          0.00        351.67        336.47          1.05        324.50
 41.40          0.02          0.00          0.00        351.59        336.47          1.04        324.50
 41.41          0.02          0.00          0.00        351.51        336.48          1.04        324.50
 41.42          0.02          0.00          0.00        351.43        336.48          1.04        324.50
 41.43          0.02          0.00          0.00        351.36        336.49          1.04        324.50
 41.44          0.02          0.00          0.00        351.28        336.49          1.04        324.50
 41.45          0.02          0.00          0.00        351.20        336.50          1.04        324.50
 41.46          0.02          0.00          0.00        351.13        336.50          1.04        324.50
 41.47          0.02          0.00          0.00        351.05        336.51          1.04        324.50
 41.48          0.02          0.00          0.00        350.97        336.51          1.04        324.50
 41.49          0.02          0.00          0.00        350.90        336.52          1.04        324.50
 41.50          0.02          0.00          0.00        350.82        336.52          1.04        324.50
 41.51          0.02          0.00          0.00        350.75        336.53          1.04        324.50
 41.52          0.02          0.00          0.00        350.67        336.53          1.04        324.50
 41.53          0.02          0.00          0.00        350.59        336.54          1.04        324.50
 41.54          0.02          0.00          0.00        350.52        336.54          1.04        324.50
 41.55          0.02          0.00          0.00        350.44        336.55          1.04        324.50
 41.56          0.02          0.00          0.00        350.37        336.55          1.04        324.50
 41.57          0.02          0.00          0.00        350.29        336.56          1.04        324.50
 41.58          0.02          0.00          0.00        350.22        336.56          1.04        324.50
 41.59          0.02          0.00          0.00        350.14        336.56          1.04        324.50
 41.60          0.02          0.00          0.00        350.07        336.57          1.04        324.50
 41.61          0.02          0.00          0.00        349.99        336.57          1.04        324.50
 41.62          0.02          0.00          0.00        349.92        336.58          1.04        324.50
 41.63          0.02          0.00          0.00        349.84        336.58          1.04        324.50
 41.64          0.02          0.00          0.00        349.77        336.59          1.04        324.50
 41.65          0.02          0.00          0.00        349.69        336.59          1.04        324.50
 41.66          0.02          0.00          0.00        349.62        336.60          1.04        324.50
 41.67          0.02          0.00          0.00        349.54        336.60          1.04        324.50
 41.68          0.02          0.00          0.00        349.47        336.61          1.04        324.50
 41.69          0.02          0.00          0.00        349.40        336.61          1.04        324.50
 41.70          0.02          0.00          0.00        349.32        336.62          1.04        324.50
 41.71          0.02          0.00          0.00        349.25        336.62          1.04        324.50
 41.72          0.02          0.00          0.00        349.17        336.63          1.04        324.50
 41.73          0.02          0.00          0.00        349.10        336.63          1.04        324.50
 41.74          0.02          0.00          0.00        349.03        336.64          1.04        324.50
 41.75          0.02          0.00          0.00        348.95        336.64          1.04        324.50
 41.76          0.02          0.00          0.00        348.88        336.65          1.04        324.50
 41.77          0.02          0.00          0.00        348.81        336.65          1.04        324.50
 41.78          0.02          0.00          0.00        348.73        336.66          1.04        324.50
 41.79          0.02          0.00          0.00        348.66        336.66          1.04        324.50
 41.80          0.02          0.00          0.00        348.59        336.67          1.04        324.50
 41.81          0.02          0.00          0.00        348.51        336.67          1.04        324.50
 41.82          0.02          0.00          0.00        348.44        336.68          1.03        324.50
 41.83          0.02          0.00          0.00        348.37        336.68          1.03        324.50
 41.84          0.02          0.00          0.00        348.29        336.69          1.03        324.50
 41.85          0.02          0.00          0.00        348.22        336.69          1.03        324.50
 41.86          0.02          0.00          0.00        348.15        336.70          1.03        324.50
 41.87          0.02          0.00          0.00        348.08        336.70          1.03        324.50
 41.88          0.02          0.00          0.00        348.00        336.71          1.03        324.50
 41.89          0.02          0.00          0.00        347.93        336.71          1.03        324.50
 41.90          0.02          0.00          0.00        347.86        336.71          1.03        324.50
 41.91          0.02          0.00          0.00        347.79        336.72          1.03        324.50
 41.92          0.02          0.00          0.00        347.72        336.72          1.03        324.50
 41.93          0.02          0.00          0.00        347.64        336.73          1.03        324.50
 41.94          0.02          0.00          0.00        347.57        336.73          1.03        324.50
 41.95          0.02          0.00          0.00        347.50        336.74          1.03        324.50
 41.96          0.02          0.00          0.00        347.43        336.74          1.03        324.50
 41.97          0.02          0.00          0.00        347.36        336.75          1.03        324.50
 41.98          0.02          0.00          0.00        347.29        336.75          1.03        324.50
 41.99          0.02          0.00          0.00        347.22        336.76          1.03        324.50
 42.00          0.02          0.00          0.00        347.14        336.76          1.03        324.50
 42.01          0.02          0.00          0.00        347.07        336.77          1.03        324.50
 42.02          0.02          0.00          0.00        347.00        336.77          1.03        324.50
 42.03          0.02          0.00          0.00        346.93        336.78          1.03        324.50
 42.04          0.02          0.00          0.00        346.86        336.78          1.03        324.50
 42.05          0.02          0.00          0.00        346.79        336.79          1.03        324.50
 42.06          0.02          0.00          0.00        346.72        336.79          1.03        324.50
 42.07          0.02          0.00          0.00        346.65        336.80          1.03        324.50
 42.08          0.02          0.00          0.00        346.58        336.80          1.03        324.50
 42.09          0.02          0.00          0.00        346.51        336.81          1.03        324.50
 42.10          0.02          0.00          0.00        346.44        336.81          1.03        324.50
 42.11          0.02          0.00          0.00        346.37        336.82          1.03        324.50
 42.12          0.02          0.00          0.00        346.30        336.82          1.03        324.50
 42.13          0.02          0.00          0.00        346.23        336.83          1.03        324.50
 42.14          0.02          0.00          0.00        346.16        336.83          1.03        324.50
 42.15          0.02          0.00          0.00        346.09        336.84          1.03        324.50
 42.16          0.02          0.00          0.00        346.02        336.84          1.03        324.50
 42.17          0.02          0.00          0.00        345.95        336.85          1.03        324.50
 42.18          0.02          0.00          0.00        345.88        336.85          1.03        324.50
 42.19          0.02          0.00          0.00        345.81        336.86          1.03        324.50
 42.20          0.02          0.00          0.00        345.74        336.86          1.03        324.50
 42.21          0.02          0.00          0.00        345.67        336.87          1.03        324.50
 42.22          0.02          0.00          0.00        345.60        336.87          1.03        324.50
 42.23          0.02          0.00          0.00        345.53        336.88          1.03        324.50
 42.24          0.02          0.00          0.00        345.47        336.88          1.03        324.50
 42.25          0.02          0.00          0.00        345.40        336.89          1.03        324.50
 42.26          0.02          0.00          0.00        345.33        336.89          1.03        324.50
 42.27          0.02          0.00          0.00        345.26        336.90          1.02        324.50
 42.28          0.02          0.00          0.00        345.19        336.90          1.02        324.50
 42.29          0.02          0.00          0.00        345.12        336.91          1.02        324.50
 42.30          0.02          0.00          0.00        345.05        336.91          1.02        324.50
 42.31          0.02          0.00          0.00        344.99        336.92          1.02        324.50
 42.32          0.02          0.00          0.00        344.92        336.92          1.02        324.50
 42.33          0.02          0.00          0.00        344.85        336.93          1.02        324.50
 42.34          0.02          0.00          0.00        344.78        336.93          1.02        324.50
 42.35          0.02          0.00          0.00        344.71        336.94          1.02        324.50
 42.36          0.02          0.00          0.00        344.65        336.94          1.02        324.50
 42.37          0.02          0.00          0.00        344.58        336.95          1.02        324.50
 42.38          0.02          0.00          0.00        344.51        336.95          1.02        324.50
 42.39          0.02          0.00          0.00        344.44        336.96          1.02        324.50
 42.40          0.02          0.00          0.00        344.38        336.96          1.02        324.50
 42.41          0.02          0.00          0.00        344.31        336.97          1.02        324.50
 42.42          0.02          0.00          0.00        344.24        336.97          1.02        324.50
 42.43          0.02          0.00          0.00        344.18        336.98          1.02        324.50
 42.44          0.02          0.00          0.00        344.11        336.98          1.02        324.50
 42.45          0.02          0.00          0.00        344.04        336.99          1.02        324.50
 42.46          0.02          0.00          0.00        343.97        336.99          1.02        324.50
 42.47          0.02          0.00          0.00        343.91        337.00          1.02        324.50
 42.48          0.02          0.00          0.00        343.84        337.00          1.02        324.50
 42.49          0.02          0.00          0.00        343.77        337.01          1.02        324.50
 42.50          0.02          0.00          0.00        343.71        337.01          1.02        324.50
 42.51          0.02          0.00          0.00        343.64        337.02          1.02        324.50
 42.52          0.02          0.00          0.00        343.58        337.02          1.02        324.50
 42.53          0.02          0.00          0.00        343.51        337.03          1.02        324.50
 42.54          0.02          0.00          0.00        343.44        337.03          1.02        324.50
 42.55          0.02          0.00          0.00        343.38        337.04          1.02        324.50
 42.56          0.02          0.00          0.00        343.31        337.04          1.02        324.50
 42.57          0.02          0.00          0.00        343.25        337.05          1.02        324.50
 42.58          0.02          0.00          0.00        343.18        337.05          1.02        324.50
 42.59          0.02          0.00          0.00        343.11        337.06          1.02        324.50
 42.60          0.02          0.00          0.00        343.05        337.06          1.02        324.50
 42.61          0.02          0.00          0.00        342.98        337.07          1.02        324.50
 42.62          0.02          0.00          0.00        342.92        337.07          1.02        324.50
 42.63          0.02          0.00          0.00        342.85        337.08          1.02        324.50
 42.64          0.02          0.00          0.00        342.79        337.08          1.02        324.50
 42.65          0.02          0.00          0.00        342.72        337.09          1.02        324.50
 42.66          0.02          0.00          0.00        342.66        337.09          1.02        324.50
 42.67          0.02          0.00          0.00        342.59        337.10          1.02        324.50
 42.68          0.02          0.00          0.00        342.53        337.10          1.02        324.50
 42.69          0.02          0.00          0.00        342.46        337.11          1.02        324.50
 42.70          0.02          0.00          0.00        342.40        337.11          1.02        324.50
 42.71          0.02          0.00          0.00        342.33        337.12          1.02        324.50
 42.72          0.02          0.00          0.00        342.27        337.12          1.02        324.50
 42.73          0.02          0.00          0.00        342.20        337.13          1.02        324.50
 42.74          0.02          0.00          0.00        342.14        337.13          1.01        324.50
 42.75          0.02          0.00          0.00        342.08        337.14          1.01        324.50
 42.76          0.02          0.00          0.00        342.01        337.14          1.01        324.50
 42.77          0.02          0.00          0.00        341.95        337.15          1.01        324.50
 42.78          0.02          0.00          0.00        341.88        337.15          1.01        324.50
 42.79          0.02          0.00          0.00        341.82        337.16          1.01        324.50
 42.80          0.02          0.00          0.00        341.76        337.16          1.01        324.50
 42.81          0.02          0.00          0.00        341.69        337.17          1.01        324.50
 42.82          0.02          0.00          0.00        341.63        337.17          1.01        324.50
 42.83          0.02          0.00          0.00        341.56        337.18          1.01        324.50
 42.84          0.02          0.00          0.00        341.50        337.18          1.01        324.50
 42.85          0.02          0.00          0.00        341.44        337.19          1.01        324.50
 42.86          0.02          0.00          0.00        341.37        337.19          1.01        324.50
 42.87          0.02          0.00          0.00        341.31        337.20          1.01        324.50
 42.88          0.02          0.00          0.00        341.25        337.20          1.01        324.50
 42.89          0.02          0.00          0.00        341.19        337.21          1.01        324.50
 42.90          0.02          0.00          0.00        341.12        337.21          1.01        324.50
 42.91          0.02          0.00          0.00        341.06        337.22          1.01        324.50
 42.92          0.02          0.00          0.00        341.00        337.22          1.01        324.50
 42.93          0.02          0.00          0.00        340.93        337.23          1.01        324.50
 42.94          0.02          0.00          0.00        340.87        337.23          1.01        324.50
 42.95          0.02          0.00          0.00        340.81        337.24          1.01        324.50
 42.96          0.02          0.00          0.00        340.75        337.24          1.01        324.50
 42.97          0.02          0.00          0.00        340.68        337.25          1.01        324.50
 42.98          0.02          0.00          0.00        340.62        337.25          1.01        324.50
 42.99          0.02          0.00          0.00        340.56        337.26          1.01        324.50
 43.00          0.02          0.00          0.00        340.50        337.26          1.01        324.50
 43.01          0.02          0.00          0.00        340.44        337.27          1.01        324.50
 43.02          0.02          0.00          0.00        340.37        337.27          1.01        324.50
 43.03          0.02          0.00          0.00        340.31        337.28          1.01        324.50
 43.04          0.02          0.00          0.00        340.25        337.29          1.01        324.50
 43.05          0.02          0.00          0.00        340.19        337.29          1.01        324.50
 43.06          0.02          0.00          0.00        340.13        337.30          1.01        324.50
 43.07          0.02          0.00          0.00        340.06        337.30          1.01        324.50
 43.08          0.02          0.00          0.00        340.00        337.31          1.01        324.50
 43.09          0.02          0.00          0.00        339.94        337.31          1.01        324.50
 43.10          0.02          0.00          0.00        339.88        337.32          1.01        324.50
 43.11          0.02          0.00          0.00        339.82        337.32          1.01        324.50
 43.12          0.02          0.00          0.00        339.76        337.33          1.01        324.50
 43.13          0.02          0.00          0.00        339.70        337.33          1.01        324.50
 43.14          0.02          0.00          0.00        339.64        337.34          1.01        324.50
 43.15          0.02          0.00          0.00        339.58        337.34          1.01        324.50
 43.16          0.02          0.00          0.00        339.51        337.35          1.01        324.50
 43.17          0.02          0.00          0.00        339.45        337.35          1.01        324.50
 43.18          0.02          0.00          0.00        339.39        337.36          1.01        324.50
 43.19          0.02          0.00          0.00        339.33        337.36          1.01        324.50
 43.20          0.02          0.00          0.00        339.27        337.37          1.01        324.50
 43.21          0.02          0.00          0.00        339.21        337.37          1.01        324.50
 43.22          0.02          0.00          0.00        339.15        337.38          1.01        324.50
 43.23          0.02          0.00          0.00        339.09        337.38          1.01        324.50
 43.24          0.02          0.00          0.00        339.03        337.39          1.00        324.50
 43.25          0.02          0.00          0.00        338.97        337.39          1.00        324.50
 43.26          0.02          0.00          0.00        338.91        337.40          1.00        324.50
 43.27          0.02          0.00          0.00        338.85        337.40          1.00        324.50
 43.28          0.02          0.00          0.00        338.79        337.41          1.00        324.50
 43.29          0.02          0.00          0.00        338.73        337.41          1.00        324.50
 43.30          0.02          0.00          0.00        338.67        337.42          1.00        324.50
 43.31          0.02          0.00          0.00        338.61        337.42          1.00        324.50
 43.32          0.02          0.00          0.00        338.55        337.43          1.00        324.50
 43.33          0.02          0.00          0.00        338.49        337.43          1.00        324.50
 43.34          0.02          0.00          0.00        338.43        337.44          1.00        324.50
 43.35          0.02          0.00          0.00        338.38        337.45          1.00        324.50
 43.36          0.02          0.00          0.00        338.32        337.45          1.00        324.50
 43.37          0.02          0.00          0.00        338.26        337.46          1.00        324.50
 43.38          0.02          0.00          0.00        338.20        337.46          1.00        324.50
 43.39          0.02          0.00          0.00        338.14        337.47          1.00        324.50
 43.40          0.02          0.00          0.00        338.08        337.47          1.00        324.50
 43.41          0.02          0.00          0.00        338.02        337.48          1.00        324.50
 43.42          0.02          0.00          0.00        337.96        337.48          1.00        324.50
 43.43          0.02          0.00          0.00        337.90        337.49          1.00        324.50
 43.44          0.02          0.00          0.00        337.85        337.49          1.00        324.50
 43.45          0.02          0.00          0.00        337.79        337.50          1.00        324.50
 43.46          0.02          0.00          0.00        337.73        337.50          1.00        324.50
 43.47          0.02          0.00          0.00        337.67        337.51          1.00        324.50
 43.48          0.02          0.00          0.00        337.61        337.51          1.00        324.50
 43.49          0.02          0.00          0.00        337.55        337.52          1.00        324.50
 43.50          0.02          0.00          0.00        337.50        337.52          1.00        324.50
 43.51          0.02          0.00          0.00        337.44        337.53          1.00        324.50
 43.52          0.02          0.00          0.00        337.38        337.53          1.00        324.50
 43.53          0.02          0.00          0.00        337.32        337.54          1.00        324.50
 43.54          0.02          0.00          0.00        337.26        337.54          1.00        324.50
 43.55          0.02          0.00          0.00        337.21        337.55          1.00        324.50
 43.56          0.02          0.00          0.00        337.15        337.55          1.00        324.50
 43.57          0.02          0.00          0.00        337.09        337.56          1.00        324.50
 43.58          0.02          0.00          0.00        337.03        337.57          1.00        324.50
 43.59          0.02          0.00          0.00        336.98        337.57          1.00        324.50
 43.60          0.02          0.00          0.00        336.92        337.58          1.00        324.50
 43.61          0.02          0.00          0.00        336.86        337.58          1.00        324.50
 43.62          0.02          0.00          0.00        336.81        337.59          1.00        324.50
 43.63          0.02          0.00          0.00        336.75        337.59          1.00        324.50
 43.64          0.02          0.00          0.00        336.69        337.60          1.00        324.50
 43.65          0.02          0.00          0.00        336.63        337.60          1.00        324.50
 43.66          0.02          0.00          0.00        336.58        337.61          1.00        324.50
 43.67          0.02          0.00          0.00        336.52        337.61          1.00        324.50
 43.68          0.02          0.00          0.00        336.46        337.62          1.00        324.50
 43.69          0.02          0.00          0.00        336.41        337.62          1.00        324.50
 43.70          0.02          0.00          0.00        336.35        337.63          1.00        324.50
 43.71          0.02          0.00          0.00        336.29        337.63          1.00        324.50
 43.72          0.02          0.00          0.00        336.24        337.64          1.00        324.50
 43.73          0.02          0.00          0.00        336.18        337.64          1.00        324.50
 43.74          0.02          0.00          0.00        336.13        337.65          1.00        324.50
 43.75          0.02          0.00          0.00        336.07        337.65          1.00        324.50
 43.76          0.02          0.00          0.00        336.01        337.66          1.00        324.50
 43.77          0.02          0.00          0.00        335.96        337.67          0.99        324.50
 43.78          0.02          0.00          0.00        335.90        337.67          0.99        324.50
 43.79          0.02          0.00          0.00        335.85        337.68          0.99        324.50
 43.80          0.02          0.00          0.00        335.79        337.68          0.99        324.50
 43.81          0.02          0.00          0.00        335.73        337.69          0.99        324.50
 43.82          0.02          0.00          0.00        335.68        337.69          0.99        324.50
 43.83          0.02          0.00          0.00        335.62        337.70          0.99        324.50
 43.84          0.02          0.00          0.00        335.57        337.70          0.99        324.50
 43.85          0.02          0.00          0.00        335.51        337.71          0.99        324.50
 43.86          0.02          0.00          0.00        335.46        337.71          0.99        324.50
 43.87          0.02          0.00          0.00        335.40        337.72          0.99        324.50
 43.88          0.02          0.00          0.00        335.35        337.72          0.99        324.50
 43.89          0.02          0.00          0.00        335.29        337.73          0.99        324.50
 43.90          0.02          0.00          0.00        335.24        337.73          0.99        324.50
 43.91          0.02          0.00          0.00        335.18        337.74          0.99        324.50
 43.92          0.02          0.00          0.00        335.13        337.74          0.99        324.50
 43.93          0.02          0.00          0.00        335.07        337.75          0.99        324.50
 43.94          0.02          0.00          0.00        335.02        337.76          0.99        324.50
 43.95          0.02          0.00          0.00        334.96        337.76          0.99        324.50
 43.96          0.02          0.00          0.00        334.91        337.77          0.99        324.50
 43.97          0.02          0.00          0.00        334.85        337.77          0.99        324.50
 43.98          0.02          0.00          0.00        334.80        337.78          0.99        324.50
 43.99          0.02          0.00          0.00        334.74        337.78          0.99        324.50
 44.00          0.02          0.00          0.00        334.69        337.79          0.99        324.50
 44.01          0.02          0.00          0.00        334.64        337.79          0.99        324.50
 44.02          0.02          0.00          0.00        334.58        337.80          0.99        324.50
 44.03          0.02          0.00          0.00        334.53        337.80          0.99        324.50
 44.04          0.02          0.00          0.00        334.47        337.81          0.99        324.50
 44.05          0.02          0.00          0.00        334.42        337.81          0.99        324.50
 44.06          0.02          0.00          0.00        334.37        337.82          0.99        324.50
 44.07          0.02          0.00          0.00        334.31        337.82          0.99        324.50
 44.08          0.02          0.00          0.00        334.26        337.83          0.99        324.50
 44.09          0.02          0.00          0.00        334.21        337.84          0.99        324.50
 44.10          0.02          0.00          0.00        334.15        337.84          0.99        324.50
 44.11          0.02          0.00          0.00        334.10        337.85          0.99        324.50
 44.12          0.02          0.00          0.00        334.04        337.85          0.99        324.50
 44.13          0.02          0.00          0.00        333.99        337.86          0.99        324.50
 44.14          0.02          0.00          0.00        333.94        337.86          0.99        324.50
 44.15          0.02          0.00          0.00        333.89        337.87          0.99        324.50
 44.16          0.02          0.00          0.00        333.83        337.87          0.99        324.50
 44.17          0.02          0.00          0.00        333.78        337.88          0.99        324.50
 44.18          0.02          0.00          0.00        333.73        337.88          0.99        324.50
 44.19          0.02          0.00          0.00        333.67        337.89          0.99        324.50
 44.20          0.02          0.00          0.00        333.62        337.89          0.99        324.50
 44.21          0.02          0.00          0.00        333.57        337.90          0.99        324.50
 44.22          0.02          0.00          0.00        333.51        337.91          0.99        324.50
 44.23          0.02          0.00          0.00        333.46        337.91          0.99        324.50
 44.24          0.02          0.00          0.00        333.41        337.92          0.99        324.50
 44.25          0.02          0.00          0.00        333.36        337.92          0.99        324.50
 44.26          0.02          0.00          0.00        333.30        337.93          0.99        324.50
 44.27          0.02          0.00          0.00        333.25        337.93          0.99        324.50
 44.28          0.02          0.00          0.00        333.20        337.94          0.99        324.50
 44.29          0.02          0.00          0.00        333.15        337.94          0.99        324.50
 44.30          0.02          0.00          0.00        333.10        337.95          0.99        324.50
 44.31          0.02          0.00          0.00        333.04        337.95          0.99        324.50
 44.32          0.02          0.00          0.00        332.99        337.96          0.99        324.50
 44.33          0.02          0.00          0.00        332.94        337.96          0.99        324.50
 44.34          0.02          0.00          0.00        332.89        337.97          0.98        324.50
 44.35          0.02          0.00          0.00        332.84        337.98          0.98        324.50
 44.36          0.02          0.00          0.00        332.78        337.98          0.98        324.50
 44.37          0.02          0.00          0.00        332.73        337.99          0.98        324.50
 44.38          0.02          0.00          0.00        332.68        337.99          0.98        324.50
 44.39          0.02          0.00          0.00        332.63        338.00          0.98        324.50
 44.40          0.02          0.00          0.00        332.58        338.00          0.98        324.50
 44.41          0.02          0.00          0.00        332.53        338.01          0.98        324.50
 44.42          0.02          0.00          0.00        332.48        338.01          0.98        324.50
 44.43          0.02          0.00          0.00        332.42        338.02          0.98        324.50
 44.44          0.02          0.00          0.00        332.37        338.02          0.98        324.50
 44.45          0.02          0.00          0.00        332.32        338.03          0.98        324.50
 44.46          0.02          0.00          0.00        332.27        338.04          0.98        324.50
 44.47          0.02          0.00          0.00        332.22        338.04          0.98        324.50
 44.48          0.02          0.00          0.00        332.17        338.05          0.98        324.50
 44.49          0.02          0.00          0.00        332.12        338.05          0.98        324.50
 44.50          0.02          0.00          0.00        332.07        338.06          0.98        324.50
 44.51          0.02          0.00          0.00        332.02        338.06          0.98        324.50
 44.52          0.02          0.00          0.00        331.97        338.07          0.98        324.50
 44.53          0.02          0.00          0.00        331.92        338.07          0.98        324.50
 44.54          0.02          0.00          0.00        331.87        338.08          0.98        324.50
 44.55          0.02          0.00          0.00        331.82        338.08          0.98        324.50
 44.56          0.02          0.00          0.00        331.76        338.09          0.98        324.50
 44.57          0.02          0.00          0.00        331.71        338.10          0.98        324.50
 44.58          0.02          0.00          0.00        331.66        338.10          0.98        324.50
 44.59          0.02          0.00          0.00        331.61        338.11          0.98        324.50
